source,target,weight
hyperparam_learning_rate,energy_gpu_temp_avg_celsius,0.7400000095367432
hyperparam_learning_rate,energy_gpu_temp_max_celsius,0.6200000047683716
hyperparam_learning_rate,energy_gpu_util_avg_percent,0.5699999928474426
hyperparam_learning_rate,energy_gpu_util_max_percent,0.6200000047683716
hyperparam_learning_rate,hyperparam_epochs,0.7099999785423279
hyperparam_learning_rate,hyperparam_dropout,0.5600000023841858
hyperparam_epochs,energy_gpu_avg_watts,0.44999998807907104
hyperparam_seed,energy_gpu_avg_watts,0.7899999618530273
hyperparam_seed,perf_accuracy,0.550000011920929
hyperparam_l2_regularization,hyperparam_l2_regularization_x_is_parallel,0.4599999785423279
hyperparam_dropout,perf_recall,0.5
hyperparam_dropout,hyperparam_dropout_x_is_parallel,0.7899999618530273
perf_accuracy,hyperparam_seed,0.41999998688697815
perf_precision,perf_recall,0.5199999809265137
perf_recall,perf_precision,0.47999998927116394
hyperparam_learning_rate_x_is_parallel,energy_gpu_min_watts,0.3199999928474426
hyperparam_learning_rate_x_is_parallel,is_parallel,0.5099999904632568
hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel,0.5799999833106995
hyperparam_learning_rate_x_is_parallel,hyperparam_dropout_x_is_parallel,0.5799999833106995
hyperparam_epochs_x_is_parallel,is_parallel,0.5199999809265137
hyperparam_epochs_x_is_parallel,hyperparam_learning_rate_x_is_parallel,0.41999998688697815
hyperparam_epochs_x_is_parallel,hyperparam_dropout_x_is_parallel,0.4899999797344208
hyperparam_l2_regularization_x_is_parallel,hyperparam_l2_regularization,0.4699999988079071
hyperparam_dropout_x_is_parallel,hyperparam_learning_rate_x_is_parallel,0.4099999964237213
hyperparam_dropout_x_is_parallel,hyperparam_epochs_x_is_parallel,0.5
