energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,timestamp,hyperparam_alpha,hyperparam_kfold,hyperparam_max_iter,hyperparam_seed,perf_top1_accuracy,perf_top5_accuracy,perf_top10_accuracy,perf_top20_accuracy,hyperparam_alpha_x_is_parallel,hyperparam_kfold_x_is_parallel,hyperparam_max_iter_x_is_parallel
-0.09998608008541422,-0.06477689424871386,-0.09873295062656305,-0.028808764210437716,0.04455859014971124,-0.5100285857205907,-0.6754604603057105,-0.6379885292587859,-0.8155079746405095,-1.038233701037439,-1.0030915780578553,0,2025-12-18T21:32:58.258404,,,,475.0,-0.7427813527082098,-1.2866892768490406,0.5093676183764948,1.6697360369770364,,,
1.3615681750267774,1.3866741474169668,1.3625682919289575,-2.451484103225671,-2.4725028662387127,-2.0946044190326862,-1.4180674431113833,-1.7620308242309548,-1.0298020409694024,-1.1817064584987274,-1.5027866446180416,1,2025-12-18T21:54:56.080102,1.067209405448107,,,,0.335449643158543,0.2835078067633804,0.5093676183764948,0.7589709258986621,1.067209405448107,,
1.1651400794505213,1.1721785029813125,1.1654787289555093,-2.459758960741133,-2.471501382900627,-2.107032464784154,-1.4323510381276576,-1.910104374036598,-1.7798312731205277,-1.1817064584987274,-1.5027866446180416,1,2025-12-18T22:16:04.671699,-0.9884819976194174,,,,-0.2036658547748334,-0.50159073504283,-0.42620555823337025,-0.15179418517971222,-0.9884819976194174,,
1.2212810982118727,1.2340825492485115,1.221830252280749,-2.459128672017414,-2.4731705217974365,-2.102889782866998,-1.429943473470494,-1.9351591158347963,-1.7798312731205277,-1.1817064584987274,-1.5027866446180416,1,2025-12-18T22:37:27.100063,1.2524379511185286,,,,0.335449643158543,-0.50159073504283,-0.8939921465383028,-1.5179418517972738,1.2524379511185286,,
1.0937163918662947,1.1471317506855658,1.0957101250971182,-2.462227692436817,-2.471835210679989,-2.1103466103178787,-1.4365909434746844,-1.9530096675929194,-1.7798312731205277,-1.1817064584987274,-1.5027866446180416,1,2025-12-18T22:58:18.495504,0.3846225922128875,,,,1.1441228900586076,0.6760570776664856,0.9771542066814273,1.2143534814378494,0.3846225922128875,,
1.2450252884269073,1.2884680677145308,1.2466732352093017,-2.467400376728381,-2.4821838718402067,-2.1111751467013096,-1.4366815045597665,-2.0545031484237786,-1.886978306284974,-1.1817064584987274,-1.5027866446180416,1,2025-12-18T23:19:49.106193,0.17233261982758188,,,,0.6050073921252311,0.6760570776664856,0.5093676183764948,-0.15179418517971222,0.17233261982758188,,
-0.898513326771995,-0.905786508032977,-0.8988405504740213,-2.4674876123142355,-2.4895280829861677,-2.1124179512764565,-1.4970646293213274,-2.062864403394666,-1.9941253394494207,-1.1817064584987274,-1.5027866446180416,1,2025-12-18T23:31:37.068682,,-0.26519500920839006,,,-0.2036658547748334,-0.8941400059459352,0.041581030071562254,-1.0625592962580865,,-0.26519500920839006,
-0.4018756229459023,-0.40416113820815613,-0.4019873393227362,-2.468593155996034,-2.4918648774417007,-2.1103466103178787,-1.4838480801336296,-2.128336893220599,-1.9941253394494207,-1.1817064584987274,-1.5027866446180416,1,2025-12-18T23:45:40.173795,,0.08438023020266949,,,-1.012339101674898,-0.10904146413972482,0.041581030071562254,1.2143534814378494,,0.08438023020266949,
0.7410783367658117,0.7972575847041182,0.7431447954602323,-2.4684684271768274,-2.4942016718972337,-2.108689537551016,-1.4520253443745124,-2.1701316982344134,-2.101272372613867,-1.181144423650691,-1.3362216224313128,1,2025-12-19T00:04:57.033762,,1.133105948435848,,,-1.2818968506415862,-0.50159073504283,-0.42620555823337025,-0.15179418517971222,,1.133105948435848,
0.366800049357366,0.41666400473262033,0.36861256939543235,-2.468887884244262,-2.49353401633851,-2.1099323421261627,-1.462370785011049,-2.171003150864025,-2.101272372613867,-1.1817064584987274,-1.5027866446180416,1,2025-12-19T00:22:30.619979,,0.7835307090247886,,,0.335449643158543,1.461155619472696,0.5093676183764948,0.7589709258986621,,0.7835307090247886,
-1.4280420886633596,-1.4290370246871396,-1.4281839216813756,-2.4681330030037794,-2.497539949690852,-2.110760878509594,-1.5125237286989046,-2.12272299794548,-2.101272372613867,-1.1817064584987274,-1.5027866446180416,1,2025-12-19T00:31:57.048780,,-0.6147702486194496,,,0.06589189419185479,-0.10904146413972482,-0.42620555823337025,-0.15179418517971222,,-0.6147702486194496,
1.2090869459882838,1.356660064378325,1.2144603142031731,-2.4688638781724466,-2.497539949690852,-2.108689537551016,-1.43991163591068,-2.17463689636045,-2.101272372613867,-1.1817064584987274,-1.5027866446180416,1,2025-12-19T00:53:18.146259,,,0.40569620996017336,,-0.2036658547748334,-0.50159073504283,-0.42620555823337025,-0.15179418517971222,,,0.40569620996017336
1.045549908477299,1.1789016575819684,1.0504019572611611,-2.469181342304036,-2.49353401633851,-2.110760878509594,-1.4442252787420031,-2.1796968230079976,-2.101272372613867,-1.1817064584987274,-1.5027866446180416,1,2025-12-19T01:13:59.707341,,,,4991.0,-0.47322360374152156,-1.6792385477521456,-0.8939921465383028,-1.0625592962580865,,,
0.41590205852124895,0.43851425718475223,0.41674255794899756,0.514878567683052,0.5266059035482369,0.8599563242828342,0.8711478358591218,0.3887451004812679,0.6845504896617409,0.652560495104397,0.8291236659961609,1,2025-12-22T22:06:06.154204,,,,,0.335449643158543,0.6760570776664856,0.9771542066814273,0.303588370359475,,,
0.46882417769860846,0.44511735545325287,0.4680102907887069,0.563911308963793,0.5396251869433495,0.8897836340863559,0.9409990683736739,0.7276756565038802,0.6845504896617409,0.6246240557452499,0.8291236659961609,1,2025-12-22T22:23:56.485661,,,,,0.06589189419185479,-0.10904146413972482,-0.42620555823337025,-0.6071767407188994,,,
0.49911871991458034,0.4436316583428404,0.4971692839656499,0.5689123595049765,0.5583195425876137,0.5459410349624242,0.9481154515061585,0.7749481284047119,0.7916975228261874,0.595636958805624,0.8291236659961609,1,2025-12-22T22:41:52.254798,,,,,0.8745651410919193,1.068606348569591,0.9771542066814273,0.7589709258986621,,,
0.48757926857573947,0.45368637616078517,0.48640209295634557,0.5780780490417422,0.5636607870574034,0.8984832661123828,0.9617132163286867,0.7938732525750043,0.7916975228261874,0.6275245669811514,0.8291236659961609,1,2025-12-22T22:59:46.163538,,,,,-0.2036658547748334,-0.50159073504283,0.041581030071562254,0.303588370359475,,,
-2.692300699877973,-2.7247449894653073,-2.6936625192474764,0.5448921348673482,0.4411459920316007,1.1789428319038313,-1.1943543588381,0.13393708645466296,0.14881532383950863,2.3655907739047635,0.8291236659961609,1,2025-12-22T23:17:38.584341,,-1.3139207274415687,,,0.335449643158543,0.2835078067633804,0.5093676183764948,0.303588370359475,,-1.3139207274415687,
0.3982156623649241,0.3934931326267895,0.3980762031563212,0.5205705807194648,0.5135866201531244,0.8114869458521111,0.8507375865651149,0.5650271387630518,0.6845504896617409,0.5918209063746347,0.8291236659961609,1,2025-12-22T23:35:29.059809,,,-0.8812601579329082,,-0.2036658547748334,0.2835078067633804,0.041581030071562254,0.303588370359475,,,-0.8812601579329082
0.4574892159127059,0.44978454536576185,0.45724739805924663,0.5462950542735494,0.49756288674375543,0.8553993741739628,0.9145147832980147,0.6943050054467071,0.6845504896617409,0.6362027181146828,0.8291236659961609,1,2025-12-22T23:53:21.780563,0.45417360425752434,,,,0.6050073921252311,0.6760570776664856,0.9771542066814273,0.7589709258986621,0.45417360425752434,,
0.5194562367599542,0.5343942454516933,0.5200296853161418,0.5557545510684017,0.5189278646229145,0.8139725550024047,0.9565383483166993,0.720664417523978,0.6845504896617409,0.5907776558960633,0.6625586438094322,1,2025-12-23T00:11:09.510607,,,,4779.0,0.335449643158543,-0.10904146413972482,0.041581030071562254,-0.15179418517971222,,,
0.49521837421820725,0.5396467099834557,0.49684583840738616,0.5891309503331493,0.5866949038333721,0.8566421787491095,0.9641476271573167,0.8434965605696929,0.7916975228261874,0.561025214772023,0.8291236659961609,1,2025-12-23T00:29:03.296449,,,,,0.335449643158543,0.2835078067633804,0.041581030071562254,0.303588370359475,,,
0.5252493645035534,0.4865217830050595,0.523901898170635,0.5936031046913554,0.602718637242741,0.866998883541999,0.9708742038800948,0.8767716023097036,0.898844555990634,0.5921939934907844,0.8291236659961609,1,2025-12-23T00:47:01.787229,,,,,0.06589189419185479,0.2835078067633804,0.9771542066814273,0.7589709258986621,,,
-1.9060952024384767,-1.9513420977255846,-1.9078569082960593,0.6430445870932174,0.5863610760540101,1.3313935264551646,-0.6208546316438562,0.8778292504013331,0.898844555990634,1.3525702641575965,0.8291236659961609,1,2025-12-23T00:54:16.191616,,-0.6147702486194496,,,0.6050073921252311,-0.10904146413972482,0.5093676183764948,0.303588370359475,,-0.6147702486194496,
-2.6716533841458587,-2.7056710396942507,-2.6730699977996926,0.7064218202096106,0.6037201205808267,1.3467214495486413,-1.1621958669611687,0.8735371813551385,0.7916975228261874,2.3522949564660802,0.8291236659961609,1,2025-12-23T00:58:04.565713,,-1.3139207274415687,,,-2.360127846508339,-2.4643370895583563,-3.2329250880629656,-3.7948546294932095,,-1.3139207274415687,
0.4688609523866026,0.483310276119925,0.4694131418728033,0.5617990887682115,0.6214129928870052,0.6843066109954282,0.9298801000499322,0.8200903665328209,1.0059915891550804,0.6015619888847407,0.8291236659961609,1,2025-12-23T01:07:12.522289,,-0.26519500920839006,-0.5374141642116798,,-1.012339101674898,-2.0717878186552507,-2.765138499758033,-2.428706962875648,,-0.26519500920839006,-0.5374141642116798
0.47598744116611863,0.5024442540570592,0.4769700551235944,0.5411227117034613,0.5362869091497311,0.7713029312556999,0.9104391765203664,0.6413684729140647,0.6845504896617409,0.6160376751472063,0.8291236659961609,1,2025-12-23T01:18:06.688586,,0.08438023020266949,-0.7598923865835607,,-0.47322360374152156,-0.10904146413972482,0.041581030071562254,0.7589709258986621,,0.08438023020266949,-0.7598923865835607
0.49948256644882805,0.527641076767999,0.5005278523787813,0.5218396889356397,0.4845436033486429,0.5587833489056072,0.9201163264618499,0.5966135339195968,0.5774034564972945,0.5986426775253588,0.8291236659961609,1,2025-12-23T01:23:44.103074,,-0.9643454880305092,0.7037430446816481,,-0.47322360374152156,-0.50159073504283,0.5093676183764948,0.7589709258986621,,-0.9643454880305092,0.7037430446816481
0.5024618733686144,0.4868669449600039,0.5019409118775074,0.5178083654046413,0.48754805336289925,-0.2838381530438837,0.9169076720481094,0.5969887594900436,0.5774034564972945,0.5829141428544017,0.8291236659961609,1,2025-12-23T01:38:03.121283,,0.7835307090247886,-0.6822099668955168,,0.335449643158543,-0.50159073504283,-0.8939921465383028,-1.0625592962580865,,0.7835307090247886,-0.6822099668955168
0.45607561919389167,0.368296309915849,0.4529668486195699,0.5171123766054083,0.5135866201531244,-0.14795818616117326,0.8853115179761771,0.581484191622202,0.5774034564972945,0.6163064184705428,0.8291236659961609,1,2025-12-23T01:50:39.181886,,0.43395546961372905,,1765.0,-1.012339101674898,-1.2866892768490406,-2.2973519114531005,-1.9733244073364609,,0.43395546961372905,
0.48875271543810533,0.41192177961251514,0.486038351024544,0.5250913434953685,0.5209308312990852,0.5388984757032592,0.9133679148529458,0.5924034024562097,0.5774034564972945,0.5877430522716447,0.8291236659961609,1,2025-12-23T02:06:57.032488,,1.133105948435848,,7329.0,-0.2036658547748334,-0.10904146413972482,0.041581030071562254,-0.6071767407188994,,1.133105948435848,
0.4251391915147454,0.36564006356692924,0.4230406124904677,0.5310159148957739,0.49689523118503137,0.8363430373550458,0.8868850615730963,0.6203916642483703,0.5774034564972945,0.6293185537428342,0.8291236659961609,1,2025-12-23T02:24:53.212378,,,-0.8472630899061679,3568.0,0.335449643158543,0.6760570776664856,0.041581030071562254,0.303588370359475,,,-0.8472630899061679
0.47815324741209053,0.4371336093649746,0.47672021760766026,0.5270523652797525,0.5092468590214203,0.5475981077292862,0.8868958000416812,0.6343097976769616,0.5774034564972945,0.5502464175596605,0.8291236659961609,1,2025-12-23T02:42:41.323645,,,0.4858447382097425,6241.0,0.335449643158543,-0.10904146413972482,0.041581030071562254,-0.15179418517971222,,,0.4858447382097425
0.5002754510096763,0.4510301298118654,0.4985495690805645,0.5885899162332418,0.5763462426731544,0.8901979022780717,0.9541923508794335,0.8766247089525722,0.898844555990634,0.6047989135712708,0.8291236659961609,1,2025-12-23T03:00:34.079243,,,0.16736443254991612,,-0.47322360374152156,-1.2866892768490406,-1.3617787348432353,-1.0625592962580865,,,0.16736443254991612
0.48535495714432225,0.4723401287693015,0.48492509654493926,0.5856323600028915,0.5710049982033643,0.8396571828887709,0.9518560180638987,0.8815395488015476,0.898844555990634,0.5779799997633284,0.8291236659961609,1,2025-12-23T03:18:24.145804,,,0.4810886716982296,,-0.2036658547748334,-0.50159073504283,0.041581030071562254,-0.6071767407188994,,,0.4810886716982296
0.46478174798043875,0.31896816444184134,0.4595958707090308,0.49353787152223344,0.43914302535542993,0.33052157527032217,0.8760248903422971,0.39296885718278557,0.5774034564972945,0.6357382493410975,0.8291236659961609,1,2025-12-23T03:36:02.261622,,,2.0629211633051106,,0.06589189419185479,0.2835078067633804,0.041581030071562254,-0.6071767407188994,,,2.0629211633051106
0.48131698496409137,0.39680968880255874,0.4783272369843485,0.5364165515236736,0.5142542757118485,0.5753540765742301,0.9254716007460925,0.6638609867190824,0.6845504896617409,0.6006844571926144,0.8291236659961609,1,2025-12-23T03:53:51.972381,-1.427300531130116,,-0.5451647911193305,,0.335449643158543,0.2835078067633804,0.041581030071562254,0.7589709258986621,-1.427300531130116,,-0.5451647911193305
0.49115811434828316,0.37396897161015263,0.48699901656968575,0.5426577006668304,0.5159234146086576,0.6901063656794464,0.9398156891354091,0.6882845803476334,0.6845504896617409,0.6048758655682769,0.8291236659961609,1,2025-12-23T04:11:37.085876,-1.5955341934614122,,1.5755124211808078,,0.06589189419185479,-0.10904146413972482,-0.42620555823337025,0.303588370359475,-1.5955341934614122,,1.5755124211808078
0.49073019070616675,0.4306505674286277,0.48861570707602264,0.592472239191895,0.5710049982033643,0.679335392694841,0.944542047109416,0.924733948882077,0.898844555990634,0.5562705540947375,0.8291236659961609,1,2025-12-23T04:29:26.098758,,,-0.937276052401838,,-0.2036658547748334,0.6760570776664856,0.041581030071562254,0.303588370359475,,,-0.937276052401838
0.4868387600856709,0.39485877340504744,0.4835818840936788,0.5969943458640603,0.5730079648795355,0.911325580055566,0.9512800781986938,0.9169619688815286,0.898844555990634,0.6232079838663661,0.8291236659961609,1,2025-12-23T04:47:13.624032,0.6548709915469275,,,,-0.47322360374152156,-0.8941400059459352,-0.8939921465383028,-0.6071767407188994,0.6548709915469275,,
0.48377643152177574,0.42826444782705547,0.48182496220743026,0.6046559086962454,0.582021314922306,0.8802554656768974,0.9636923160892321,0.9225490565157549,0.898844555990634,0.6290250553228846,0.8291236659961609,1,2025-12-23T05:05:01.923329,-0.3247729672768956,,,,0.6050073921252311,0.6760570776664856,0.041581030071562254,0.303588370359475,-0.3247729672768956,,
0.5121063138912606,0.4719649527313185,0.5107072536194132,0.5948550254913961,0.5760124148937924,0.644951132782448,0.9623231613444165,0.9208079542098943,0.898844555990634,0.5818513010666678,0.8291236659961609,1,2025-12-23T05:22:56.317504,-1.2413955292821715,,,,0.6050073921252311,0.6760570776664856,0.5093676183764948,-0.15179418517971222,-1.2413955292821715,,
0.5080165228324921,0.42251675092515567,0.5049932278517516,0.5995969045888448,0.5930376316412473,0.882741074827191,0.9660737504728341,0.9210596798444765,0.898844555990634,0.6104626972349706,0.8291236659961609,1,2025-12-23T05:40:48.430255,-0.10153464703636944,,,,-0.47322360374152156,-0.10904146413972482,-0.42620555823337025,-0.15179418517971222,-0.10153464703636944,,
0.499724387882003,0.43749377836143793,0.4975335631824317,0.5994437750945162,0.5943729427586946,0.6582077149173462,0.9691388673564674,0.9173637459203733,0.898844555990634,0.6069924216445852,0.8291236659961609,1,2025-12-23T05:58:40.328033,1.394264018348948,,,,0.6050073921252311,0.6760570776664856,0.5093676183764948,0.7589709258986621,1.394264018348948,,
0.505789425439863,0.42773920137387933,0.5030326749578916,0.6010593617308405,0.5923699760825233,-0.34929252733494537,0.9799818570375247,0.9168510038838279,0.898844555990634,0.6129877257988556,0.8291236659961609,1,2025-12-23T06:16:35.505760,-0.6848114541168644,,,,0.335449643158543,0.2835078067633804,0.041581030071562254,0.303588370359475,-0.6848114541168644,,
0.48995123595137663,0.3967196465534429,0.48664978133235803,0.6042593442339873,0.5963759094348657,0.8723843700343015,0.9761435704156463,0.9148070174739223,0.898844555990634,0.6794338127817087,0.8291236659961609,1,2025-12-23T06:34:25.757995,1.5929172478557971,,,,-1.2818968506415862,-1.2866892768490406,-0.8939921465383028,-1.0625592962580865,1.5929172478557971,,
0.4578536196391957,0.42331212412568,0.45665101173088746,0.6014257605602263,0.5836904538191152,0.8524994968319534,0.9452028208764592,0.9190041337318414,0.898844555990634,0.6270173783778507,0.8291236659961609,1,2025-12-23T06:52:08.519847,,,,3179.0,0.8745651410919193,0.2835078067633804,1.9127273832912923,1.2143534814378494,,,
0.4807492060691478,0.46807812897781415,0.4803313099616285,0.5954475219121039,0.5853595927159244,0.8587135197076874,0.9468805276186755,0.9363867081691273,0.898844555990634,0.5789371559509088,0.8291236659961609,1,2025-12-23T07:09:55.233559,,,,9313.0,0.335449643158543,0.6760570776664856,0.5093676183764948,-0.15179418517971222,,,
