source,target,weight,strength,source_category,target_category
energy_gpu_util_max_percent,energy_cpu_ram_joules,0.5799999833106995,0.5799999833106995,mediator,energy
energy_gpu_util_max_percent,energy_gpu_avg_watts,0.3400000035762787,0.3400000035762787,mediator,energy
energy_gpu_util_max_percent,energy_gpu_max_watts,0.3999999761581421,0.3999999761581421,mediator,energy
energy_gpu_util_max_percent,energy_gpu_min_watts,0.4799999892711639,0.4799999892711639,mediator,energy
energy_gpu_util_max_percent,energy_gpu_temp_max_celsius,0.3999999761581421,0.3999999761581421,mediator,mediator
energy_gpu_util_max_percent,energy_gpu_util_avg_percent,0.5600000023841858,0.5600000023841858,mediator,mediator
is_parallel,energy_cpu_pkg_joules,0.4899999797344208,0.4899999797344208,mode,energy
is_parallel,energy_cpu_ram_joules,0.7999999523162842,0.7999999523162842,mode,energy
is_parallel,energy_cpu_total_joules,0.3899999856948852,0.3899999856948852,mode,energy
is_parallel,energy_gpu_avg_watts,0.3599999845027923,0.3599999845027923,mode,energy
is_parallel,energy_gpu_min_watts,0.8700000047683716,0.8700000047683716,mode,energy
is_parallel,energy_gpu_temp_avg_celsius,0.7199999690055847,0.7199999690055847,mode,mediator
is_parallel,energy_gpu_temp_max_celsius,0.4799999892711639,0.4799999892711639,mode,mediator
is_parallel,energy_gpu_util_avg_percent,0.5,0.5,mode,mediator
is_parallel,energy_gpu_util_max_percent,0.7599999904632568,0.7599999904632568,mode,mediator
hyperparam_epochs,energy_cpu_ram_joules,0.4699999988079071,0.4699999988079071,hyperparam,energy
hyperparam_epochs,energy_gpu_min_watts,0.7199999690055847,0.7199999690055847,hyperparam,energy
hyperparam_epochs,energy_gpu_total_joules,0.8899999856948853,0.8899999856948853,hyperparam,energy
hyperparam_epochs,energy_gpu_temp_max_celsius,0.3100000023841858,0.3100000023841858,hyperparam,mediator
hyperparam_epochs,energy_gpu_util_avg_percent,0.3999999761581421,0.3999999761581421,hyperparam,mediator
hyperparam_seed,energy_gpu_max_watts,0.3799999952316284,0.3799999952316284,hyperparam,energy
hyperparam_seed,energy_gpu_min_watts,0.449999988079071,0.449999988079071,hyperparam,energy
hyperparam_seed,energy_gpu_util_avg_percent,0.4899999797344208,0.4899999797344208,hyperparam,mediator
hyperparam_seed,energy_gpu_util_max_percent,0.3400000035762787,0.3400000035762787,hyperparam,mediator
model_hrnet18,energy_gpu_max_watts,0.3799999952316284,0.3799999952316284,control,energy
model_hrnet18,energy_gpu_total_joules,0.6599999666213989,0.6599999666213989,control,energy
model_hrnet18,energy_gpu_temp_avg_celsius,0.5199999809265137,0.5199999809265137,control,mediator
model_hrnet18,energy_gpu_util_avg_percent,0.3400000035762787,0.3400000035762787,control,mediator
model_pcb,energy_cpu_ram_joules,0.3599999845027923,0.3599999845027923,control,energy
model_pcb,energy_gpu_max_watts,0.4599999785423279,0.4599999785423279,control,energy
model_pcb,energy_gpu_min_watts,0.5999999642372131,0.5999999642372131,control,energy
model_pcb,energy_gpu_total_joules,0.8299999833106995,0.8299999833106995,control,energy
model_pcb,energy_gpu_temp_avg_celsius,0.4599999785423279,0.4599999785423279,control,mediator
model_pcb,energy_gpu_temp_max_celsius,0.4399999976158142,0.4399999976158142,control,mediator
model_pcb,energy_gpu_util_avg_percent,0.5899999737739563,0.5899999737739563,control,mediator
model_pcb,energy_gpu_util_max_percent,0.5899999737739563,0.5899999737739563,control,mediator
model_pcb,perf_map,0.7199999690055847,0.7199999690055847,control,performance
model_pcb,perf_rank1,0.5299999713897705,0.5299999713897705,control,performance
hyperparam_epochs_x_is_parallel,energy_cpu_ram_joules,0.4699999988079071,0.4699999988079071,interaction,energy
