energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,model_mnist_ff,model_mnist_rnn,model_siamese,hyperparam_batch_size,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,hyperparam_l2_regularization,model_hrnet18,model_pcb,hyperparam_dropout,hyperparam_alpha,hyperparam_kfold,hyperparam_max_iter,perf_accuracy,perf_precision,perf_recall,hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel,hyperparam_l2_regularization_x_is_parallel,hyperparam_dropout_x_is_parallel,hyperparam_alpha_x_is_parallel,hyperparam_kfold_x_is_parallel,hyperparam_max_iter_x_is_parallel
-0.7163314592027812,-0.6517858918356477,-0.7124816131826192,0.6930118641668442,0.8296259397493786,-0.0251768372637665,-0.5449901093226384,0.6341524438844192,0.7118148957316076,0.8373204821039095,0.7720054094864554,False,0.0,0.0,0.0,0.0,-0.9995748624508546,-0.6885239933224927,-0.1701705563017973,0.3255881354107615,0.0,0.0,-1.3376531473425723,0.0,0.0,0.0,2.362443960892547,-0.5859438802893562,-0.7845324756059521,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
-0.4332027552665834,-0.350380545492536,-0.4279127956070513,0.7067703583736505,0.8668482093935069,-0.0178959157195337,-0.1529044828226287,0.6510533495910007,0.7118148957316076,0.8732278754468803,0.6882261110793549,False,0.0,0.0,0.0,0.0,-0.9997439537975632,-0.5856082383320977,0.7243683266536535,1.6702861896240078,0.0,0.0,-2.0947649839013245,0.0,0.0,0.0,2.37311486514069,-0.732951805583981,-0.5265857750609925,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
-0.3915906424576812,-0.3958356813609029,-0.3921597971112189,0.7378343910909425,0.8348654381157077,0.1359742262485914,-0.2338937151081127,0.6746601167124394,0.7118148957316076,0.9115495732762638,0.7720054094864554,True,0.0,0.0,0.0,0.0,-0.9973517422691676,-0.6370661158272952,-0.6698344180669134,-0.7537225727424216,0.0,0.0,-2.3819565405848944,0.0,0.0,0.0,-0.4140288861770405,0.6216212203450582,1.5294893787014483,0.0,-0.9973517422691676,-0.6370661158272952,-0.7537225727424216,-2.3819565405848944,0.0,0.0,0.0
0.0317709285625673,0.0015182059848261,0.0297475664958393,0.7317342917599073,0.8347562818997419,0.1076595313543518,0.2443934910239137,0.6985175253525004,0.7995317659799438,0.918696736937918,0.7720054094864554,True,0.0,0.0,0.0,0.0,-1.0001152586895907,-0.5341503608369003,1.4419163020529189,-0.7819376257540231,0.0,0.0,-1.6861210460556992,0.0,0.0,0.0,-0.4140803732900379,0.5481172576977458,-0.8310228693088226,0.0,-1.0001152586895907,-0.5341503608369003,-0.7819376257540231,-1.6861210460556992,0.0,0.0,0.0
-0.3207394475520643,-0.3237056519925361,-0.3211710762699776,0.7718513138130086,0.8341013446039514,0.1265899273693577,-0.144962233100466,0.7028720636771448,0.7118148957316076,0.9076454013232308,0.7720054094864554,True,0.0,0.0,0.0,0.0,-0.999664393395372,-0.6199134899955627,0.5298061196108429,0.1005283710225841,0.0,0.0,-2.4951949189139957,0.0,0.0,0.0,-0.4140651672514842,0.5391167724756253,-0.1051728514962614,0.0,-0.999664393395372,-0.6199134899955627,0.1005283710225841,-2.4951949189139957,0.0,0.0,0.0
-0.3935550271484458,-0.3837237365503226,-0.3931734970772716,0.7702724326889879,0.8313724392048217,0.1155876459247388,-0.2294407012619005,0.6797490739489213,0.7118148957316076,0.9076873696889808,0.7720054094864554,True,0.0,0.0,0.0,0.0,-0.998102113803744,-0.6370661158272952,-0.3059487796075353,-0.764653757514104,0.0,0.0,-0.7592231474409569,0.0,0.0,0.0,-0.4140933117614387,0.2886032671266235,-1.2464370323957643,0.0,-0.998102113803744,-0.6370661158272952,-0.764653757514104,-0.7592231474409569,0.0,0.0,0.0
0.0288802827812861,0.0156178655463484,0.0280040348119842,0.7660312554306569,0.8537494634776842,0.1191472075685863,0.2518405377056188,0.6904774068286701,0.7118148957316076,0.9198634404241184,0.7720054094864554,True,0.0,0.0,0.0,0.0,-0.9982140010610168,-0.5341503608369003,0.2157590760589828,-0.5688344659733201,0.0,0.0,-2.162104847782233,0.0,0.0,0.0,-0.4140016753712078,0.779129711732155,2.651257588048133,0.0,-0.9982140010610168,-0.5341503608369003,-0.5688344659733201,-2.162104847782233,0.0,0.0,0.0
0.1142923711722111,0.0640588317132595,0.1109769726402316,0.5707081459299974,0.8634643666985862,0.13613602450513,0.2818749845699,0.678025789199149,0.7995317659799438,0.9161023187157,0.7720054094864554,True,0.0,0.0,0.0,0.0,-0.9997173428495224,-0.5169977350051678,-0.0570752832424296,-0.7007897498956801,0.0,0.0,-1.6677290085954126,0.0,0.0,0.0,2.331098179663628,-0.7734539890835209,-0.9105064456395382,0.0,-0.9997173428495224,-0.5169977350051678,-0.7007897498956801,-1.6677290085954126,0.0,0.0,0.0
-0.6019893305052725,-0.5816691262510111,-0.6010484641356242,0.6628544079227539,0.8366119375711503,0.1307966820393591,-0.4781715992611811,0.6701309154839236,0.7118148957316076,0.8951309490414503,0.7720054094864554,True,0.0,0.0,0.0,0.0,-0.996816412499732,-0.6885239933224927,1.5962242593627338,-0.694453439049304,0.0,0.0,-2.0054179169764814,0.0,0.0,0.0,2.6305504301271325,0.2856031053859155,0.944610232116946,0.0,-0.996816412499732,-0.6885239933224927,-0.694453439049304,-2.0054179169764814,0.0,0.0,0.0
-0.5299654312757787,-0.5196258550275265,-0.5296477656743575,0.6582232774777174,0.8588798056280482,0.1414753669709009,-0.3998325845638892,0.6535116369091171,0.7118148957316076,0.8922805175507381,0.7720054094864554,True,0.0,0.0,0.0,0.0,-0.9987275211294622,-0.6713713674907602,1.8128304603069465,1.096185090183612,0.0,0.0,-2.191504552170005,0.0,0.0,0.0,1.6121460059450134,-4.961679779109961,-3.2965134256804145,0.0,-0.9987275211294622,-0.6713713674907602,1.096185090183612,-2.191504552170005,0.0,0.0,0.0
-0.2453551046941268,-0.2636364693691727,-0.2467683328359411,0.6161143049920499,0.8624819607548991,0.1286933047043583,-0.0956945302740576,0.6675165653372657,0.7118148957316076,0.9113584818437774,0.7720054094864554,True,0.0,0.0,0.0,0.0,-1.000104006569989,-0.6027608641638302,2.1824667058710383,-0.7645235534339004,0.0,0.0,-1.3145999142317788,0.0,0.0,0.0,2.2824121790314766,-0.9879655535440438,-1.1849497374984197,0.0,-1.000104006569989,-0.6027608641638302,-0.7645235534339004,-1.3145999142317788,0.0,0.0,0.0
