energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,model_mnist_ff,model_mnist_rnn,model_siamese,hyperparam_batch_size,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,perf_test_accuracy,hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel
-0.955385470024778,-0.903459194221605,-0.9525613408399456,-0.1122271694966234,0.8656474910178897,-0.1117389045118707,-0.8723406259896627,-0.7738804184283948,-0.340787547248426,-0.6206351971959726,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.7650096813374755,-0.6027608641638302,-0.7691921297094653,0.178291212213985,-0.0,-0.0,-0.0
-0.9553755925404752,-0.90352221516915,-0.9525563869703536,-0.1200018755520683,0.871651082895975,-0.1478199157199588,-0.8723582967675113,-0.7560177772349665,-0.340787547248426,-0.6168556848794775,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.4991652446688428,-0.6027608641638302,-0.7691921297094653,0.3328812972642252,-0.0,-0.0,-0.0
-0.9553526273894706,-0.9034847432543937,-0.9525324240662804,-0.143803986938875,0.8717602391119401,-0.1572042145991927,-0.8724123955102344,-0.7738804184283948,-0.340787547248426,-0.5960683671387548,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,0.8850658474131505,0.4166992389189927,-0.0,-0.0,-0.0
-0.9553873220530852,-0.9036158949560408,-0.9525736679107908,-0.1303226271288065,0.8750349255908958,-0.1523502669030371,-0.872381754337102,-0.8215141282775357,-0.4285044174967621,-0.6168556848794775,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,0.940655049425382,0.4003920882920007,-0.0,-0.0,-0.0
-0.8577792568561043,-0.8253626140627077,-0.8562044298492701,-2.5733257242739755,-1.6887171187834034,-1.265198675374924,-0.8738224215931135,-1.9705262562121584,-1.3933899902284597,-1.7620479167774774,-2.020637870750224,False,False,True,False,-0.1231438522655064,-0.6589166171519751,-0.6199134899955627,-0.7691921297094653,0.5194331409429579,-0.0,-0.0,-0.0
-0.8694583942960041,-0.8352466832141348,-0.8677705632839627,-2.57414003100888,-1.7289957624745569,-1.2731267899453111,-0.8743410600315484,-2.5296929875462157,-2.182841822463485,-1.7617239585789206,-1.9647850051454907,False,False,True,False,-0.1231438522655064,-0.6589166171519751,-0.6370661158272952,-0.7691921297094653,0.5194331409429579,-0.0,-0.0,-0.0
-0.8021123481638704,-0.7781054197483281,-0.8010662484022095,-2.612641056445933,-1.7497354435079415,-1.2731267899453111,-0.873215961384217,-2.8371721661043683,-2.445992433208493,-1.7617681831356315,-1.936858572343124,False,False,True,False,-0.1231438522655064,-0.5871717251046505,-0.6027608641638302,-0.7691921297094653,-0.4589851661138741,-0.0,-0.0,-0.0
-0.7994586385373083,-0.7739085652956114,-0.7983062518018316,-2.612490278515793,-1.750281224587768,-1.2700526230710796,-0.8731257229076254,-2.9982128062624587,-2.621426173705166,-1.7618644453058028,-1.9647850051454907,False,False,True,False,-0.1231438522655064,-0.614666641942687,-0.6027608641638302,-0.7691921297094653,-0.5242130532509962,-0.0,-0.0,-0.0
-0.8608768359335337,-0.8109069713109996,-0.8581169691306021,-2.594438425485175,-1.7606510651044602,-1.2724795969191571,-0.8740065790345312,-3.029174192138034,-2.7968599142018378,-1.7616613757451085,-1.936858572343124,False,False,True,False,-0.0593080945144516,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.4215913102372746,-0.0,-0.0,-0.0
-0.8675201849386425,-0.8119629979995892,-0.8643871855588764,-2.5904790219006157,-1.7548657856583052,-1.2703762195841566,-0.8740545362396583,-3.038767377078839,-2.7968599142018378,-1.7620479167774774,-2.020637870750224,False,False,True,False,-0.0284541449347751,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.3889773666687136,-0.0,-0.0,-0.0
-0.8013648695392388,-0.7776336142761682,-0.8003368775094852,-2.6149079561059847,-1.7574855348414695,-1.275877360306466,-0.8732877974196362,-3.121533493186882,-2.7968599142018378,-1.761770011460088,-1.936858572343124,False,False,True,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,2.364249786014485,0.5194331409429579,-0.0,-0.0,-0.0
-0.8017365098861402,-0.7783540970008025,-0.8007323806329606,-2.6169234786642463,-1.7616334710481467,-1.277171746358774,-0.8733972365155713,-3.171476350855575,-2.7968599142018378,-1.761769100295113,-1.936858572343124,False,False,True,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,1.5010197639624752,0.552047084511519,-0.0,-0.0,-0.0
-0.8290103430122139,-0.7713809143184068,-0.8257094454971637,-0.2326577704296705,-0.6657050627576901,-0.2471640452346052,-0.7541548497653555,-0.5589495908568116,-0.340787547248426,-0.3594640033985358,-0.5684633650271509,False,False,False,True,-0.1231438522655064,-0.6589166171519751,-0.5856082383320977,-0.7691921297094653,0.6498889152172022,-0.0,-0.0,-0.0
-0.8769719496682096,-0.8206684051050421,-0.8737952751517575,-0.1598025941238613,-0.6462752563158872,-0.1225793876999511,-0.7971187852824057,-0.0795735148796928,-0.1653538067517537,-0.3536822746309012,-0.5684633650271509,False,False,False,True,-0.1231438522655064,-0.6589166171519751,-0.6542187416590277,-0.7691921297094653,0.6498889152172022,-0.0,-0.0,-0.0
-0.7946086702759679,-0.7314171172307051,-0.7909067835191139,-0.0967115463179121,-0.6022853012819176,-0.115298466155718,-0.7135597740311058,0.1445786228385221,0.0100799337449185,-0.3342549759102444,-0.5684633650271509,False,False,False,True,-0.1231438522655064,-0.5780730673966684,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.0,-0.0,-0.0
-0.7946215110055619,-0.732643470804551,-0.7910017134852495,-0.0392883658004916,-0.5649538754218242,-0.1005748248107134,-0.7095510128520846,0.2907043016939868,0.0977968039932546,-0.3411106628007333,-0.5684633650271509,False,False,False,True,-0.1231438522655064,-0.7360230388904241,-0.6027608641638302,-0.7691921297094653,0.6172749716486411,-0.0,-0.0,-0.0
-0.8901888879455371,-0.8340458786730773,-0.8870325907330079,0.1240732024155491,-0.3979448649950914,-0.0968534649103275,-0.8032248261214336,0.3335006767067131,0.1855136742415908,-0.2334632587743288,-0.2891990370034829,False,False,False,True,-0.0720752460646625,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.0,-0.0,-0.0
-0.8843198102412317,-0.8268086893185342,-0.8810667492689694,0.1288704741082661,-0.4037301444412463,-0.0994422370149437,-0.7966177511069717,0.3500483068215885,0.2732305444899269,-0.1851513891731542,-0.3729783354105833,False,False,False,True,-0.0795227511356189,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6825028587857632,-0.0,-0.0,-0.0
-0.794565579750696,-0.7292216036797504,-0.7907180756495384,-0.0136942793380646,-0.5390838522380756,-0.0976624561930201,-0.707941597427685,0.3692568804361695,0.1855136742415908,-0.3386517029803631,-0.5684633650271509,False,False,False,True,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,1.3029432970223396,0.6825028587857632,-0.0,-0.0,-0.0
-0.7939089739816522,-0.7265559879254884,-0.789925110896005,-0.0212577246583487,-0.5495628489707332,-0.0968534649103275,-0.7080079127307525,0.3974823160499399,0.1855136742415908,-0.3411875052951199,-0.5684633650271509,False,False,False,True,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,2.274156941373972,0.6825028587857632,-0.0,-0.0,-0.0
-0.889549938179685,-0.8344972449190066,-0.8864669279493599,-1.4241877472305295,-1.5992090216919517,-0.2128628148484408,-0.8422744737146853,-1.6309943655294437,-1.568823730725132,-1.5061563451852715,-1.7134471099241897,False,False,False,False,-0.0763309632480662,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.0,-0.0,-0.0
-0.8788867000003515,-0.828019713472707,-0.8760791242399527,-1.358254841780192,-1.5521626926109569,-0.1682064960438114,-0.8373456569918996,-1.1970806701373395,-1.2179562497317875,-1.3924001591566355,-1.6017413787147223,False,False,False,False,-0.1327192159281646,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.0,-0.0,-0.0
-0.9552992889742344,-0.9036261145691564,-0.9524922170781964,-0.1033306426176206,0.8732884261354525,-0.121285001647643,-0.8723204054759891,-0.505940800526973,-0.1653538067517537,-0.6149659287212299,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.38353398598933,-0.0,-0.0,-0.0
-0.9553828771851488,-0.903803254529823,-0.95258219317474,-0.1127441825718283,0.875799019102652,-0.1301839057572611,-0.8723418010853039,-0.7143382811169668,-0.340787547248426,-0.5979581232970022,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.208723241677484,-0.0,-0.0,-0.0
-0.9581169648402266,-0.9066272742873736,-0.9553243328033328,-1.506548026061184,-1.6137267984153214,-0.1468491261807279,-0.876799360112769,-1.2971069500525587,-1.481106860476796,-1.5919698625352,-1.378329916295788,False,True,False,False,-0.0465409429642406,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.3175527273023689,-0.0,-0.0,-0.0
-0.9581274596672986,-0.9066613396644247,-0.9553364294616388,-1.521838931634471,-1.6247515762278053,-0.1643233378868872,-0.8768178955836365,-1.4980616634786246,-1.7442574712218042,-1.588426569738486,-1.378329916295788,False,True,False,False,-0.0369655793015824,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.4303970354998741,-0.0,-0.0,-0.0
-0.9576460557760798,-0.9061265132447196,-0.9548510654478894,-1.5531848816028886,-1.6353397291764278,-0.1727368472268897,-0.8766787243508195,-1.613424554519514,-1.8319743414701404,-1.7431503551950025,-1.9089321395407568,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6885239933224927,-0.7691921297094653,-2.243946313794823,-0.0,-0.0,-0.0
-0.9576387711314064,-0.9061690949660338,-0.9548471484347236,-1.5489414724007324,-1.6003005838516038,-0.1707952681484275,-0.8766729375590774,-1.7126614500385593,-1.9196912117184768,-1.740000761597923,-1.9089321395407568,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6370661158272952,-0.7691921297094653,-2.208723241677484,-0.0,-0.0,-0.0
-0.9554210289682692,-0.903818583949496,-0.952618828768467,-0.1520664411784758,0.8691404899287756,-0.1706334698918891,-0.8724311748688764,-1.327622295424665,-0.8670887687384429,-0.6508712957279329,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.781199781475281,-0.6027608641638302,-0.7691921297094653,0.1929675894600026,-0.0,-0.0,-0.0
-0.9554058423361532,-0.9038492427888422,-0.9526067321101612,-0.1489838726546102,0.8720877077598354,-0.1720896542007356,-0.8724241686382614,-1.2323548757263818,-0.7793718984901067,-0.6300839779872103,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.8093955285471613,-0.6027608641638302,-0.7691921297094653,-0.0412006986064232,-0.0,-0.0,-0.0
-0.9553975699430493,-0.9038356166380216,-0.9525980916399424,-0.1502227530423661,0.8750349255908958,-0.1686918908134269,-0.872426984433477,-1.172812738414955,-0.7793718984901067,-0.5960683671387548,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,-0.5762273135290752,0.4196343977316454,-0.0,-0.0,-0.0
-0.9554220167166996,-0.9037862218412972,-0.9526175614995018,-0.1539101293145846,0.8733975823514176,-0.1719278559441972,-0.872435365304276,-1.1787669521460973,-0.7793718984901067,-0.6130761725629825,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,0.4112797176192457,0.415720658253856,-0.0,-0.0,-0.0
-0.868607572491852,-0.8152809657243831,-0.8656262289882315,-2.58449193312515,-1.7105483619764403,-1.2723177986626184,-0.8739049221757665,-2.308984976748456,-1.6565406009734682,-1.7620479167774774,-2.020637870750224,False,False,True,False,-0.029518074230626,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.3889773666687136,-0.0,-0.0,-0.0
-0.8169726528921141,-0.7883080001751848,-0.8156222149450961,-2.608011030427697,-1.7470065381088122,-1.2706998160972334,-0.8733494345117553,-2.9322619304263142,-2.533709303456829,-1.761748483583389,-1.936858572343124,False,False,True,False,-0.1167602764904009,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.5194331409429579,-0.0,-0.0,-0.0
-0.8832761305560631,-0.8283876195448607,-0.8801997068840948,-0.0663311889759354,-0.4997876144906088,-0.234058386454986,-0.8014030066169979,-0.6696349172925768,-0.340787547248426,-0.2381722963937929,-0.3171254698058497,False,False,False,True,-0.0805866804314699,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.0,-0.0,-0.0
-0.8974530368390911,-0.8437306653687543,-0.8944656992464435,0.0935324035168194,-0.3917229606850759,-0.1246827650349516,-0.8117103691188797,-0.0727717515863424,-0.0776369365034176,-0.1712003047142969,-0.3450519026082165,False,False,False,True,-0.0624998824020043,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6825028587857632,-0.0,-0.0,-0.0
-0.9581142485320434,-0.9066153514054056,-0.9553209918215148,-1.458663348081681,-1.58359968280893,-0.0843949991568622,-0.876741314822421,-0.6049296038072204,-0.8670887687384429,-1.584883276941772,-1.350403483493421,False,True,False,False,-0.0710113167688116,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.38353398598933,-0.0,-0.0,-0.0
-0.9576132131407724,-0.9061162936316044,-0.9548197293425632,-1.398763806499138,-1.2703213429888494,-0.0931321050099417,-0.8764681383432846,-0.6905214261923962,-0.8670887687384429,-1.740000761597923,-1.9089321395407568,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.5341503608369003,-0.7691921297094653,-2.208723241677484,-0.0,-0.0,-0.0
-0.9553399101284304,-0.9037044649363744,-0.9525354194292898,-0.0710222028991349,0.871105301816149,-0.0623904362676245,-0.8722469730842272,-0.3689938847106911,0.0100799337449185,-0.5998478794552498,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.566849890737892,-0.6027608641638302,-0.7691921297094653,0.3175527273023689,-0.0,-0.0,-0.0
-0.955378061911551,-0.9037470466576883,-0.95257389832333,-0.0790115181556081,0.8825667044924935,-0.103972588198022,-0.8722651316376248,-0.4166275945598325,0.0100799337449185,-0.5960683671387548,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,0.4569650962844704,0.4303970354998741,-0.0,-0.0,-0.0
-0.8670513748399101,-0.8230257291969902,-0.8646980120742088,0.0869150488641941,-0.4520863481138232,1.4156366372116844,-0.7931367630721238,0.2046946082849073,0.0100799337449185,0.1802434626693282,0.0738445894272854,True,False,False,False,-0.1242077815613573,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.1242077815613573,-0.6589166171519751,-0.6027608641638302
-0.9268079324392589,-0.8783717472921946,-0.924199285362882,0.1145845683327081,-0.4259980124981439,1.4944323881459398,-0.8464624924080169,0.1961736456615562,0.0100799337449185,0.1371570222612848,0.0459181566249186,True,False,False,False,-0.1231438522655064,-0.6589166171519751,-0.6885239933224927,-0.7691921297094653,0.6498889152172022,-0.1231438522655064,-0.6589166171519751,-0.6885239933224927
-0.8675908089514092,-0.8240102185937721,-0.8652679374898313,0.1304288756587106,-0.4163922654932077,1.5154661614959462,-0.7922503640412503,0.257963876708224,0.0977968039932546,0.1810297531713529,0.0738445894272854,True,False,False,False,-0.1231438522655064,-0.717097239009536,-0.6027608641638302,-0.7691921297094653,0.552047084511519,-0.1231438522655064,-0.717097239009536,-0.6027608641638302
-0.8681541959623431,-0.8262227648332523,-0.8659432766421215,0.1236157792229884,-0.4255613876342832,1.511259406825945,-0.792887044162578,0.2729786139379666,0.0977968039932546,0.184400926217473,0.0738445894272854,True,False,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,-0.6298996465064022,0.6498889152172022,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302
-0.9581195576798562,-0.906683482159508,-0.95533055394189,-1.4756004037764938,-1.6200578589413022,-0.0999276317845593,-0.8767618457387167,-0.6942428097743608,-0.954805638986779,-1.5636235201614872,-1.378329916295788,False,True,False,False,-0.1295274280406119,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.3114571777204427,-0.0,-0.0,-0.0
-0.9553486763957494,-0.9037657826150666,-0.952547746500135,-0.0984434058123782,0.875799019102652,-0.1125478957945632,-0.8723092974964382,-0.3809023121729759,0.0100799337449185,-0.5979581232970022,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.8099573964988792,-0.6027608641638302,-0.7691921297094653,0.130348729786648,-0.0,-0.0,-0.0
-0.955394853634866,-0.9037657826150666,-0.9525908336449588,-0.0996335113817185,0.8709961456001839,-0.1196670190822577,-0.8723120024335743,-0.5178492279892589,-0.0776369365034176,-0.6263044656707151,0.7720054094864554,False,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,0.9138188829367184,-2.38353398598933,-0.0,-0.0,-0.0
-0.9577191491599224,-0.9067107344611492,-0.9549587833099488,-1.0800366264260786,-1.069473905612909,0.102967381914735,-0.8760334859857659,-0.5714371515695427,-0.7793718984901067,-1.2045698500944575,-0.6801690962366181,True,True,False,False,-0.1273995694489101,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.208723241677484,-0.1273995694489101,-0.6589166171519751,-0.6027608641638302
-0.956817211374502,-0.905876132723393,-0.9540607504385564,-1.2512983161064106,-1.248162631147917,0.0947156708312708,-0.875821214935425,-0.7500635635038235,-0.954805638986779,-1.3832377050560418,-1.1549184538768535,True,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.5169977350051678,-0.7691921297094653,-2.208723241677484,-0.1231438522655064,-0.6589166171519751,-0.5169977350051678
-0.95365826842584,-0.9030759587297782,-0.950923798924106,-0.0146157512287879,0.8776546747740597,0.0848459771824216,-0.8708878752030018,-0.4473910321707368,-0.0776369365034176,-0.4565413707881458,0.7720054094864554,True,True,False,False,-0.1231438522655064,-0.7927305252220657,-0.6027608641638302,-0.7691921297094653,-2.208723241677484,-0.1231438522655064,-0.7927305252220657,-0.6027608641638302
-0.9535961637432848,-0.9030095312445284,-0.9508613571259926,-0.0450187213745047,0.8766722688303733,0.0731965027116487,-0.8709707970463563,-0.5367042381378773,-0.1653538067517537,-0.443942996399829,0.7720054094864554,True,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,0.0518667735746449,-2.208723241677484,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302
-0.8045172686545501,-0.7807437832009493,-0.8034886906327118,-0.1987098503126197,-0.6220425763716162,1.120516617285438,-0.7669938338821405,0.1111489998769188,-0.0776369365034176,-0.5276669870190943,-0.5963897978295177,True,False,True,False,-0.1135684886028482,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.5194331409429579,-0.1135684886028482,-0.6589166171519751,-0.6027608641638302
-0.822472312683486,-0.7969708255593236,-0.8213397868981852,-0.2553903197269349,-0.6396167271420108,0.9693970456784676,-0.7840718535803743,0.0771468441442148,-0.1653538067517537,-0.5690268563981175,-0.5963897978295177,True,False,True,False,-0.1231438522655064,-0.6589166171519751,-0.5856082383320977,-0.7691921297094653,0.5194331409429579,-0.1231438522655064,-0.6589166171519751,-0.5856082383320977
-0.7841300175845474,-0.763939332701556,-0.7833290911373528,-0.2440656248536302,-0.6368878217428812,0.9844442835365492,-0.757352262833224,0.0759449065897915,-0.1653538067517537,-0.5630504536409268,-0.5963897978295177,True,False,True,False,-0.1231438522655064,-0.5091150680295382,-0.6027608641638302,-0.7691921297094653,-0.2959154482710687,-0.1231438522655064,-0.5091150680295382,-0.6027608641638302
-0.7835662601679521,-0.7661859443180876,-0.7829550163800197,-0.2272905712342696,-0.6336131352639258,1.1417121888919832,-0.7565337976333768,0.0995213740034783,-0.1653538067517537,-0.5487892503348973,-0.5963897978295177,True,False,True,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,0.0981911085848379,0.552047084511519,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302
-0.8872467557773266,-0.8413954837718896,-0.8847844555883833,0.347347666039687,-0.1977523649149422,0.1202797953643557,-0.8066410508663249,0.3158953492728258,0.1855136742415908,0.2882761592016629,0.2134767534391194,True,False,False,True,-0.053988448035197,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6825028587857632,-0.053988448035197,-0.6589166171519751,-0.6027608641638302
-0.7693581163408157,-0.7313575028208653,-0.7673419171074479,0.123103204216846,-0.4003463017463255,0.1206033918774327,-0.7027887808697629,0.314014411274221,0.0977968039932546,0.1662694819964494,0.0738445894272854,True,False,False,True,-0.1231438522655064,-0.6589166171519751,-0.5513029866686328,-0.7691921297094653,0.6825028587857632,-0.1231438522655064,-0.6589166171519751,-0.5513029866686328
-0.7542290205709761,-0.716973397360965,-0.7522523151238569,0.1296645317497407,-0.3929236790606928,0.1123516807939687,-0.6885550247418174,0.3395982386829743,0.0977968039932546,0.1644702405393726,0.0459181566249186,True,False,False,True,-0.1231438522655064,-0.6037438539538894,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.1231438522655064,-0.6037438539538894,-0.6027608641638302
-0.7547472180912237,-0.717738165075766,-0.7527875634523353,0.1398172391844815,-0.3892123677178765,0.104908960993197,-0.6883133763004488,0.3418821395875844,0.0977968039932546,0.1576078080834156,0.0738445894272854,True,False,False,True,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,1.439040998500562,0.6825028587857632,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302
-0.957626053870366,-0.9065829892972068,-0.9548632773124652,-1.2310759807863485,-1.1983873966677925,-0.0282510041379985,-0.8762394602971998,-2.069914273907121,-2.182841822463485,-1.1384283845557943,-0.7360219618413517,True,True,False,False,-0.0827145390231717,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.4490880044753367,-0.0827145390231717,-0.6589166171519751,-0.6027608641638302
-0.9569398156484132,-0.9058965719496238,-0.9541765327394864,-1.3623319731922954,-1.3925763048698565,-0.0117475819710701,-0.8760062814130932,-1.9517321528798943,-2.0951249522151487,-1.4038532267823782,-1.1549184538768535,True,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.5513029866686328,-0.7691921297094653,-2.208723241677484,-0.1231438522655064,-0.6589166171519751,-0.5513029866686328
-0.95373617708328,-0.9032667248412654,-0.9510093971824056,-0.1055889167102619,0.8760173315345822,0.0092861913789364,-0.8711359977562048,-1.3802178500497588,-0.954805638986779,-0.4612657611837647,0.7720054094864554,True,True,False,False,-0.1231438522655064,-0.6855461680297801,-0.6027608641638302,-0.7691921297094653,0.2780899165464475,-0.1231438522655064,-0.6855461680297801,-0.6027608641638302
-0.9536851845705658,-0.9031168371822396,-0.9509516788413448,-0.090582530911066,0.8723060201917662,0.0346885176554827,-0.8710950689533086,-1.2065532828914305,-0.7793718984901067,-0.436069012407131,0.7720054094864554,True,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,-0.2851826983960696,-2.287975129642216,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302
-0.895646691897175,-0.8405966506800372,-0.8925682519864268,-1.4029494302738543,-1.5898215871189458,-0.2086560601784394,-0.8450844156236067,-1.7685569303459725,-1.6565406009734682,-1.4983927804822204,-1.7134471099241897,False,False,False,False,-0.091225973389979,-0.5835756636560875,-0.5513029866686328,1.6352005964057927,0.552047084511519,-0.0,-0.0,-0.0
-0.9589412409053144,-0.907511270821854,-0.9561532419129756,-1.5813685975106957,-1.6966855225488615,-0.1677211012741958,-0.8772358527144051,-1.836707569437365,-2.0951249522151487,-1.747874745590621,-1.936858572343124,False,True,False,False,-0.0220705691596696,-0.6447330481551288,-0.6885239933224927,2.3121748438995784,-2.340483568562462,-0.0,-0.0,-0.0
-0.9224722107044449,-0.8736673187214137,-0.919835502283652,-2.467632610827959,-1.7148054543990827,-1.2679492457360788,-0.8750687768076392,-2.3953634661996994,-2.182841822463485,-1.7620479167774774,-2.020637870750224,False,False,True,False,-0.0763309632480662,-0.7082847752728871,-0.6885239933224927,0.8508816829573529,-1.2091058681907785,-0.0,-0.0,-0.0
-0.9192635099286064,-0.8666549608554089,-0.9163672175378834,-0.2598608534269331,-0.6565359406166146,-0.2172313677749806,-0.8394669263402778,-1.0154268389254235,-0.6916550282417706,-0.3240161632802745,-0.4846840666200505,False,False,False,True,-0.0954816905733826,-0.4719830594212826,-0.6713713674907602,2.3112164093821264,0.6172749716486411,-0.0,-0.0,-0.0
-0.8585120427228351,-0.81151844482907,-0.8559517825000765,1.2654927751095524,0.4757414875902487,2.7632543159209524,-0.7537946940371607,0.7851697487760028,0.6240980254832715,0.5919369326744938,0.6044468126722545,True,False,False,False,-0.1263356401530591,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.1263356401530591,-0.6589166171519751,-0.6027608641638302
-0.86975064436282,-0.8204146180460102,-0.8670400403285428,1.2044326405186645,0.4787978616372743,2.73089466461325,-0.7658158337593428,0.8887628824964043,0.7118148957316076,0.4723637693790004,0.3251824846485865,True,False,False,False,-0.0890981147982772,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.0890981147982772,-0.6589166171519751,-0.6027608641638302
-0.871568718817346,-0.8218300344624905,-0.8688321890581615,1.1448802105630824,0.4341529693075133,2.5859234267547424,-0.7692792618744214,0.90751271068203,0.7118148957316076,0.4669499518135142,0.2972560518462198,True,False,False,False,-0.0720752460646625,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.0720752460646625,-0.6589166171519751,-0.6027608641638302
-0.8531809175073836,-0.8087949179338206,-0.8507931913669999,1.0919197770055051,0.4398290925377033,2.427846530116617,-0.7551668288285176,0.93556595756615,0.7118148957316076,0.6815931098240048,0.5765203798698878,True,False,False,False,-0.1327192159281646,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.1327192159281646,-0.6589166171519751,-0.6027608641638302
-0.8721375384446465,-0.823644015790471,-0.8694856390192311,1.0819058816065052,0.4469242465754401,2.5322064055839566,-0.7716305395658367,0.9420596090087562,0.7995317659799438,0.4819098349145493,0.3251824846485865,True,False,False,False,-0.0678195288812589,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,-0.0678195288812589,-0.6589166171519751,-0.6027608641638302
-0.9471351777921206,-0.8951591651030623,-0.9443017425485282,1.0860530594101656,0.3467188403194002,2.644494395621684,-0.8592297513474618,0.8711064478391196,0.6240980254832715,0.2977862957123245,0.6882261110793549,True,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6199134899955627,-0.7691921297094653,-2.208723241677484,-0.1231438522655064,-0.6589166171519751,-0.6199134899955627
-0.9552990420371268,-0.9041456115691884,-0.9525271245778798,1.1774187460493648,0.3928919196726737,2.748045279806332,-0.8700003675913349,0.8065380262091953,0.5363811552349353,0.3112845539855208,0.6882261110793549,True,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6542187416590277,-0.7691921297094653,-2.208723241677484,-0.1231438522655064,-0.6589166171519751,-0.6542187416590277
