hyperparam_learning_rate,training_duration,gpu_util_avg,gpu_temp_max,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation,energy_cpu_total_joules,energy_gpu_total_joules,perf_top1_accuracy,perf_top5_accuracy
,,-0.4720703567155295,-0.8982489316336008,0.2729067497918205,-0.2019540027597449,-0.2593366186675788,-0.3088954516988393,-0.5507851050821873,,
,-1.406383838995422,-0.4730899153901607,-1.1442826073722074,0.3328247746782971,-0.2566840640769718,-0.6688658738824813,-0.3086244937134113,-0.5547588293690516,,
,-1.3858297242804043,-0.4744025020021827,-1.1442826073722074,0.4054581480702065,-0.2466448220602024,-0.4836924308988009,-0.324831670591074,-0.5586058765225504,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,-0.3569199113908434,0.1678969965670285,0.5921757073018735,-0.3622580285113861,0.271912704692236,-0.0580256949436895,-0.0868347017209527,,
,,-0.3593196341303282,0.2499082218132307,0.4941700165036601,-0.4215219410619928,-0.4095720645061084,-0.0489860698279253,-0.0718910189489725,,
,,-0.359032697471751,0.2499082218132307,0.5460350833520038,-0.4655650673291106,-0.5069316458343898,-0.0448011302252397,-0.0675559781587415,,
,-0.8757319350548202,-0.3592595598094874,0.4959418975518375,0.3363760193962211,-0.4121303920785634,0.1627632335769855,-0.0532879491927432,-0.0705586913874606,-0.9580477426622116,-1.2247448713915892
,-1.1253458474112372,-0.3582685790520691,0.2499082218132307,0.3176062363299435,-0.4874247072043343,-0.319910331659506,-0.0496410362118403,-0.0764340871751217,-0.6813552538067018,-0.4082482904638631
,0.5168093368876305,-0.3594594108790399,0.1678969965670285,0.3160789489214175,-0.4294561807204075,-0.5398744863479824,-0.0382722095811488,-0.0735094788911434,-0.6813552538067018,-0.4082482904638631
,-1.0381884955908256,-0.3605361594986698,0.1678969965670285,0.3852902191491886,-0.0986469639420206,-0.5413702451211572,-0.0375902770436603,-0.0744791918061641,0.1487222127598277,0.4082482904638631
,,-0.3582501813431604,0.1678969965670285,0.4993912529734844,-0.1391277785257684,-0.479564506815539,-0.0612248142013066,-0.0840281162828332,-4.55505009778384,-2.4494897427831783
,,-0.3602055806076218,0.1678969965670285,0.4819922326034435,-0.4040342291618139,-0.5230916720395576,-0.0452647406347567,-0.0755489699204692,-0.404662764951192,-0.8164965809277261
,,-0.3573593927868209,0.1678969965670285,0.4537305713913377,-0.5319536032464569,-0.6346610623444178,-0.0756670044695834,-0.0835525631843921,0.4254147016153375,1.2247448713915892
,,-0.36277253617669,0.1678969965670285,0.4249677321336811,-0.4131019316285733,-0.6901428093832622,-0.0497616060331071,-0.0835493178265781,1.2554921681818672,1.6329931618554523
,,-0.4719386988288261,0.2499082218132307,0.2280598854971077,-0.1924005305179804,1.207102355249984,-0.2948027842672672,-0.539024361076232,-1.2347402315177216,-0.4082482904638631
,,-0.4707467421703799,-0.5702040306487918,0.1685963754782089,-0.2147459401682091,-0.3256984966517395,-0.3155488315132702,-0.5452803291569597,-0.404662764951192,0.0
,,-0.4719513734892,-0.8162377063873985,0.1317043013476145,-0.4713943046291702,-0.876420210312923,-0.2908330553132947,-0.5439101390876098,0.4254147016153375,-0.4082482904638631
,,-0.4762696785293751,-0.8162377063873985,0.0665567794025794,-0.2490736709352273,-0.5002431285472452,-0.2867697226916287,-0.5456836189547282,0.7021071904708475,0.4082482904638631
,,-0.4723753962770776,-0.8982489316336008,0.1039988076816544,-0.2264044147683285,-0.876420210312923,-0.3279784132811728,-0.5543200569925094,0.4254147016153375,-0.4082482904638631
,,-0.4730327010986551,-0.8162377063873985,0.0611984268205097,-0.2234897961182986,-0.5059193259401404,-0.8007982828233215,-0.6339030458594007,0.9787996793263573,1.2247448713915892
,,-0.4718186379231325,-0.8162377063873985,0.012573133441054,-0.2068117005097946,-0.8051328720109235,-0.6084590809797369,-0.6009195007816596,0.9787996793263573,0.0
,,-0.4764369514432429,-0.8162377063873985,-0.1843189347937844,-0.2411394312768127,-0.634447066359726,-1.2802966833039076,-0.7187759679641891,-3.72497263121731,-4.08248290463863
,,-0.4813390719394494,-0.8982489316336008,-0.6020417928687897,-0.5743774969302247,-0.876420210312923,-1.6038871554189609,-0.7798962244020694,0.1487222127598277,0.8164965809277261
,,-0.4733174202183842,-0.8982489316336008,-0.1573145678486492,-0.2952217995606997,-0.876420210312923,-1.4284899581379218,-0.7468781703528989,-1.2347402315177216,-1.2247448713915892
,2.261142187606346,-0.472539697752353,-0.8982489316336008,0.1649274673070873,-0.2332051916183982,-0.8742131719753993,-0.2770310519024543,-0.5444725595968906,0.7021071904708475,0.0
,1.073944427095659,-0.4722045572683491,-0.8982489316336008,0.1480419485670973,-0.2137744006181991,-0.8696871891311257,-0.3039399023997977,-0.5489402273431464,0.4254147016153375,0.8164965809277261
,2.280115216574055,-0.4739240997603135,-0.8982489316336008,0.0567123351561771,-0.3310068396527328,-0.743630070338604,-0.2936315716163793,-0.5482468025567471,-0.404662764951192,0.0
,-1.4131034534214857,-0.4735927297969612,-0.8982489316336008,0.033369195049106,-0.4809477768709347,-0.5943371095004333,-0.3414072984709309,-0.5555776331456902,0.9787996793263573,1.2247448713915892
,-0.3328266165725732,-0.4714309724619472,-0.8982489316336008,0.1641889570848914,-0.2208990239849388,-0.4893031920827161,-0.3161511620397286,-0.5484543972782918,0.7021071904708475,0.8164965809277261
,,-0.472018138601592,-0.980260156879803,0.2747000766825674,-0.3782884310865503,-0.876420210312923,-0.3195320435440298,-0.5502954887665488,1.2554921681818672,-0.4082482904638631
,,-0.4732547510643134,-0.980260156879803,0.2361249097179358,-0.1671405022177217,-0.876420210312923,-0.3436475635370526,-0.553027539153524,1.532184657037377,0.0
,,-0.4740801627431436,-0.980260156879803,0.2823520751772923,-0.3531903260446265,-0.876420210312923,-0.3294164352784773,-0.5544723724526106,0.7021071904708475,0.0
,,-0.4732069525569712,-0.8982489316336008,0.2887325036505563,-0.2481021313852173,-0.4904285322519886,-0.3223463765333451,-0.5536754207519241,1.2554921681818672,2.041241452319315
,,-0.4715171720115313,-0.8982489316336008,0.267008859950374,-0.2251090287016486,-0.7972053429507235,-0.3274712421620367,-0.5557214024968797,-0.6813552538067018,-1.2247448713915892
,,-0.4813390719394494,-1.0622713821260052,0.3546653795505304,-0.826653933416141,2.886814875471278,0.3777424202982745,-0.7801505522761449,0.4254147016153375,0.4082482904638631
,,-0.4813390719394494,-1.636349958849421,0.3722848152764872,-0.8213104658910862,0.688486375966667,0.2826283887149292,-0.7844673108840189,-0.1279702760956821,-0.4082482904638631
,,-0.4813390719394494,-1.636349958849421,0.3662965951681466,-0.8237393147661112,0.788361898334892,0.3098232360141164,-0.783739701661972,0.4254147016153375,-0.4082482904638631
,,-0.4813390719394494,-1.636349958849421,0.3072300509399872,-0.8201770030827413,0.8595194139765732,0.248958553078798,-0.7857486863278409,1.2554921681818672,0.8164965809277261
,,-0.4813390719394494,-1.7183611840956232,0.3268497511085138,-0.8248727775744561,0.8657316673294874,0.3218122841770027,-0.7857760555120777,0.7021071904708475,0.8164965809277261
,,-0.4813390719394494,-1.8003724093418254,0.2938801145394222,-0.8279493194828209,0.5006916530677696,-0.7135975208641624,-0.8040249188611027,-0.1279702760956821,-0.8164965809277261
,,-0.4813390719394494,-1.8003724093418254,0.3203345680051918,-0.8298923985828407,0.761684130052049,-0.4738196690856974,-0.8000306406414122,-0.9580477426622116,0.0
,,-0.4813005959936943,-1.882383634588028,0.2858765113980589,-0.8316735544245257,0.5299200162987808,0.0788130142062348,-0.7904132391148526,-1.2347402315177216,-0.4082482904638631
,,-0.4813390719394494,-1.882383634588028,0.2736589779435294,-0.8308639381328508,0.5333938811385259,-0.1019335937899844,-0.7935398168334968,0.4254147016153375,1.6329931618554523
,,-0.4813390719394494,-1.882383634588028,0.2096849181557013,-0.8324831707162006,0.3409350830556727,-0.9690548944960355,-0.8086969359710883,0.1487222127598277,0.0
,0.1824097013317653,-0.4813390719394494,-1.882383634588028,0.1880037279400516,-0.8332927870078756,0.5478790525496601,0.30626655593171,-0.7867522591427277,-0.1279702760956821,-0.4082482904638631
,,-0.4813390719394494,-1.882383634588028,0.1954151888674062,-0.8305400916161807,0.5680493987914667,0.2270931511695488,-0.7880559193768769,-0.404662764951192,-1.6329931618554523
,,-0.3557682891778629,0.2499082218132307,0.3207843645813424,-0.5267720589797373,0.6871202531043971,-0.0787064011252639,-0.088308635061777,0.4254147016153375,0.8164965809277261
,,-0.3576807701016504,0.2499082218132307,0.3971773978049984,-0.532115526504792,-0.6639559863540192,-0.0539649552214057,-0.0671983397275666,0.1487222127598277,0.0
,,-0.3596651772489005,0.331919447059433,0.448265429925522,-0.3886515196199898,-0.4540274535102017,-0.0398930309848902,-0.06504764110379,0.9787996793263573,1.2247448713915892
,,-0.3574822060564412,0.331919447059433,0.413850046475766,-0.5238574403297074,-0.5294685288010831,-0.0450892013465894,-0.0609381526816794,-0.1279702760956821,-0.4082482904638631
,,-0.3589419519052292,0.331919447059433,0.4577083664056653,-0.5026454934878235,-0.5417689885388605,-0.0482797640362455,-0.0641056219087884,0.4254147016153375,0.4082482904638631
,,-0.3622175438816302,0.331919447059433,0.3320217561743627,-0.4872627839459992,-0.5002375099806208,-0.0512120739474457,-0.0701173227246664,-0.1279702760956821,0.4082482904638631
,,-0.3604149482489772,0.331919447059433,0.3413801017320599,-0.5068554982045334,-0.5388351886379916,-0.0457379447719873,-0.0663973854189093,0.7021071904708475,0.8164965809277261
,,-0.3579033675841776,0.331919447059433,0.3974534706518814,-0.5152755076379528,-0.6953885891074311,-0.0495829552656815,-0.0665757719201205,0.4254147016153375,0.0
,,-0.3620346381294477,0.331919447059433,0.2901491465778391,-0.4963304864127588,-0.7272815355176497,-0.0400491235276918,-0.060202430065096,0.4254147016153375,0.4082482904638631
,,-0.3599008767738558,0.4139306723056352,0.422296572492287,-0.4926062514710541,-0.4615551556880266,-0.0269920601093249,-0.0581695379299932,0.1487222127598277,0.4082482904638631
,,-0.3078468159876598,0.4139306723056352,0.3046625463479233,-0.6820564637229937,-0.4657712500498865,-1.2005416912103444,-0.5392185416521424,0.7021071904708475,0.0
,,-0.2394073710569933,0.331919447059433,-0.1550486499940566,-0.679627614847969,-0.847032228515328,-1.5698281255855786,-0.7028215725901295,-2.341510186939761,-2.4494897427831783
,,-0.329961977010331,0.331919447059433,0.2562522362443939,-0.5207808984213426,-0.6767122045247824,-0.9916162305994366,-0.4553478942191153,-0.9580477426622116,-2.041241452319315
,,-0.3371897306311813,0.331919447059433,0.2823979749809187,-0.5023216469711536,-0.7843562039808396,-0.8012437429371636,-0.378355999031449,-0.404662764951192,0.0
,,-0.2900704709431847,0.331919447059433,0.1074907010693505,-0.6839995428230137,-0.8466355060196197,-1.3743338837738726,-0.6147685243627551,-0.404662764951192,-0.4082482904638631
,,-0.3482418019493941,0.4139306723056352,0.4150310491103259,-0.4994070283211236,-0.420139713372425,-0.4294243051555704,-0.2225747131411694,0.4254147016153375,-0.4082482904638631
,,-0.3491034704291865,0.4139306723056352,0.4048130726624989,-0.5214285914546826,-0.424591995069435,-0.614459828019697,-0.300976932656494,-0.9580477426622116,-1.2247448713915892
,,-0.3558563296255417,0.331919447059433,0.390265422497839,-0.5015120306794786,-0.8339347223156,-0.213956959403661,-0.1307844190330261,-0.1279702760956821,0.0
,-1.2233731637443988,-0.3587676305098638,0.4139306723056352,0.3729684680154083,-0.3918899847866894,-0.4555852930259053,-0.0342838117516253,-0.0585647143332239,0.4254147016153375,0.8164965809277261
,0.2723339532099678,-0.3568165677984041,0.4139306723056352,0.3580759091991951,-0.3818507427699201,-0.4619945593603377,-0.0545379859848467,-0.0618465283340032,0.4254147016153375,0.0
,-0.0849914256818787,-0.359037965474034,0.4139306723056352,0.4384112860640087,-0.514465891346278,-0.4609695958409485,-0.0392269151336328,-0.0632110931164744,-0.404662764951192,-1.2247448713915892
,0.2669977888127998,-0.3608739425072916,0.4139306723056352,0.3806686029484793,-0.497302025962769,-0.4805615837060119,-0.0458019893867248,-0.0639171747983499,-0.1279702760956821,-0.4082482904638631
,2.041766540167215,-0.3589423771521494,0.4139306723056352,0.3498212134541869,-0.4475915856539266,-0.4755091627118975,-0.070083714230139,-0.0717974444653156,0.1487222127598277,0.4082482904638631
,-0.8844279066650199,-0.3613067521758009,0.4139306723056352,0.5197237851308806,-0.3637153378364013,-0.4775467974355302,-0.0472322326858828,-0.0644245324033762,0.4254147016153375,0.4082482904638631
,1.494908507316695,-0.3591017735129436,0.4139306723056352,0.4822255851533708,-0.3917280615283545,-0.5291099584257848,-0.0552463660960322,-0.0675200628655935,0.1487222127598277,0.0
,-1.3243650158537648,-0.3623601340785731,0.4139306723056352,0.4554344203866349,-0.4346377249871274,-0.6527470848048577,-0.0440209268011704,-0.0661275880059164,-0.1279702760956821,0.8164965809277261
,,-0.3577777119638635,0.4139306723056352,0.5060426957506867,-0.5243432101047124,-0.6217657013748362,-0.0464502142322462,-0.0640912341558091,-0.404662764951192,-0.8164965809277261
,,-0.3573794851873627,0.4139306723056352,0.4480982380256424,-0.5078270377545431,-0.6440374653578731,-0.047298092330188,-0.0603400332364388,0.7021071904708475,0.8164965809277261
,,-0.3606089198321509,0.4139306723056352,0.424254871481514,-0.4187692456702981,-0.6370969227773519,-0.0333597024118501,-0.060753816357807,0.7021071904708475,0.8164965809277261
,,-0.358650232518018,0.4139306723056352,0.4957577132716289,-0.5034551097794984,-0.6381003747167043,-0.0361172509046977,-0.059620321051741,-0.404662764951192,0.0
,,-0.3588878016577918,0.4139306723056352,0.4589396798024021,-0.4150450107285933,-0.6233673020599829,-0.0397172324067848,-0.0586939877528419,0.7021071904708475,0.8164965809277261
,,-0.35847737337522,0.4139306723056352,0.4839885067701282,-0.0222191860079047,-0.6213233624675262,-0.0370633998892207,-0.0554170417887856,0.4254147016153375,0.4082482904638631
,,-0.3539285877486287,0.4139306723056352,0.5080212108435187,-0.4977877957377738,-0.6131754353387161,-0.0449696686850753,-0.0565770408503387,-1.2347402315177216,-1.2247448713915892
,,-0.3575169273219578,0.4139306723056352,0.4141989685235915,-0.4961685631544237,-0.6299063672348089,-0.0594468630950105,-0.0659278903217206,0.9787996793263573,0.4082482904638631
,,-0.3608084172294887,0.4139306723056352,0.3799742834390736,-0.4977877957377738,-0.6991983885221055,-0.0480189183584078,-0.0654208572524758,0.4254147016153375,0.8164965809277261
,,-0.3635048089396117,0.4139306723056352,0.4525804979233021,-0.0811592520418413,-0.6370005813816734,-0.0176695496709751,-0.0550063958466362,-1.7881252092287412,-0.4082482904638631
,,-0.3607551697336045,0.4139306723056352,0.5038853686918775,-0.3199960580859534,-0.6173053678911312,-0.0254308753913712,-0.054863708281386,0.9787996793263573,1.6329931618554523
,,-0.3554632304350529,0.4139306723056352,0.4802802452746552,-0.4399811925121818,-0.6325723372930803,-0.0707770555249088,-0.0787146001114831,-0.404662764951192,0.0
,,-0.3586846998999656,0.4139306723056352,0.4382764227105303,-0.2984602647273995,-0.6497783924620215,-0.0350704974241499,-0.0573686917999283,0.4254147016153375,0.8164965809277261
,,-0.3609993303553341,0.4139306723056352,0.4965550519887945,-0.456011595087346,-0.6990363666158916,-0.0099258556663774,-0.0521133757120547,0.1487222127598277,0.8164965809277261
