hyperparam_learning_rate,hyperparam_batch_size,training_duration,gpu_util_avg,gpu_temp_max,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation,energy_cpu_total_joules,energy_gpu_total_joules,perf_test_accuracy,is_mnist,is_cifar10
-0.3738519601278181,-0.1369240240722806,-0.2915060014481938,-1.5388591726745453,-0.6298344448261629,-1.4635081089260191,-0.8206060803001475,-0.8632725283371193,-0.576202423371304,-0.6651198888205108,-2.154411837736065,1,0
-0.285469441493407,-0.1369240240722806,-0.3579298950073525,-0.3986349810501872,0.3881998464966288,-1.2525132685643758,1.6376215600508297,1.4768773760154468,-0.571749144715358,-0.6497167595977961,0.277728372701869,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,-0.39485523234867,0.3881998464966288,-1.2506942901178029,1.6834254722294923,1.6718898680448264,-0.5718241595968935,-0.6497830205772451,0.3863678019867986,1,0
-0.3738519601278181,-0.137755645511805,-0.3579298950073525,0.3815051509429648,0.3881998464966288,0.7250211313700609,-1.0520297139321189,-0.8718043248634022,-0.400509485378822,-0.3610417817494784,0.5976808307612006,1,0
-0.3738519601278181,-0.1369240240722806,-0.440959761956301,0.3384160157456687,0.3881998464966288,0.7424899947036181,-1.0834091896788267,-0.8369194888736886,-0.5165076469235245,-0.5556285959221265,0.5976808307612006,1,0
-0.4297043847308169,-0.1369240240722806,-0.3579298950073525,0.382291490622577,0.490003275628908,0.7872921895551542,-1.0887234557327046,-0.7242403810674295,-0.4016205590882715,-0.357807291276466,0.5034848467736528,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,0.3856628745146339,0.490003275628908,1.0063220693930772,-1.0960622040928218,-0.7857107417345227,-0.4029371376378558,-0.3601305516987632,0.5976808307612006,1,0
-0.3738519601278181,-0.141913752709427,-0.3579298950073525,-1.3624708999370756,-0.7316378739584422,-1.4443679287013529,-1.220694396070674,-1.2136855999524103,-0.577198279613006,-0.6661916338690611,-2.253317634210684,1,0
-0.5188485839367614,-0.1369240240722806,-0.3579298950073525,-0.3967451066994285,0.3881998464966288,-1.1530118988998208,1.6822867009322322,1.525630499022789,-0.5717731764289038,-0.6499441828129751,0.0975000938030409,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,-0.4250932219608075,0.2863964173643497,-1.249897132113598,1.6822867009322322,1.720642991052174,-0.5718571751285874,-0.649954053190866,-2.3227086689920404,1,0
-0.3738519601278181,-0.1402505098303782,-0.3579298950073525,-1.0033947732929407,-0.5280310156938838,0.0404127626357568,-0.7411451497802579,-0.9851553358554804,-0.5764735100839189,-0.6635338323600457,-2.154411837736065,1,0
-0.3738519601278181,-0.1369240240722806,-0.2749000280584041,-1.1820738028192086,-0.7316378739584422,0.1725508287399111,-0.9418219583862212,-0.9851553358554804,-0.5747227885223343,-0.6627592504098063,-2.154411837736065,1,0
-0.5023110754259485,-0.1369240240722806,-0.3579298950073525,-0.2553195094509929,0.2863964173643497,0.5842550447950619,1.5300709375318704,1.4321870132587144,-0.5686072789135611,-0.6447573801359492,-2.154411837736065,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,-0.2427203471126022,0.1845929882320705,0.5716954180423268,1.5380423366126874,1.4321870132587144,-0.5684855481776563,-0.6450599638516265,-2.154411837736065,1,0
-0.3738519601278181,-0.1294394311165611,-0.3579298950073525,-0.3264495741475002,0.2863964173643497,1.928758281920654,-1.0182461654467516,-0.8544768618151743,-0.2811814716375765,-0.2656456311937671,0.4720861854444702,1,0
-0.3738519601278181,-0.1369240240722806,-0.3413239216175628,-0.3678120303294813,0.1845929882320705,2.051343456635329,-0.920438364026569,-1.0809203989056215,-0.3159823125928002,-0.3279637182943641,0.4720861854444702,1,0
-0.230044976622948,-0.1369240240722806,-0.3579298950073525,-0.3618352537854155,0.1845929882320705,1.9312843977895875,-0.9290424138280856,-1.075999664440594,-0.2418801869811301,-0.2304633164389064,-0.3128803477850952,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,-0.3475731585296906,0.1845929882320705,2.1175634785810127,-1.0482338096079202,-1.172521763562281,-0.241150925542969,-0.2274767180794865,0.5034848467736528,1,0
-0.3738519601278181,-0.0828686305031952,-0.3579298950073525,0.489544604249514,0.5918067047611872,0.6734411648852404,0.2557858558984194,-0.5957635092383714,-0.4396681519221696,-0.4103192388470121,0.6290794920903833,1,0
-0.3738519601278181,-0.1369240240722806,-0.3081119748379835,0.3675302962843825,0.490003275628908,0.6455925311545221,0.0206928480863896,-0.95371136831389,-0.2107130758713044,-0.0313599144289838,0.6290794920903833,1,0
-0.3208870295671844,-0.1369240240722806,-0.3579298950073525,0.3657309422959269,0.490003275628908,0.6290745508239146,0.0357499352390438,-1.0584516027913538,-0.1812957879412484,0.0205793894144063,0.5976808307612006,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,0.35886808063744,0.490003275628908,0.6454338266883598,0.0458723467702399,-1.0678018971179295,-0.1823392584191344,0.0214611701409206,0.6290794920903833,1,0
-0.3738519601278181,-0.1053224093703537,-0.3579298950073525,-0.9372491710163896,-2.1568858818103505,-0.0721333138462333,-0.7879613031120398,-0.7007621183126337,-0.5762873204528023,-0.6642854373650304,-2.385819970478233,1,0
-0.3738519601278181,-0.1369240240722806,-0.3081119748379835,-1.2026906139183935,-2.0550824526780715,-0.08732248146319,-1.0259645042392886,-0.8189515074213498,-0.5749485069533019,-0.6634345622479771,-2.154411837736065,1,0
-0.3994158839073821,-0.1369240240722806,-0.3579298950073525,-0.2600441953278896,-0.7316378739584422,0.7673694620774998,1.5872625626831285,1.5946974232831976,-0.5687741533356596,-0.6456627850456138,0.239736051183988,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,-0.234845870651108,-0.5280310156938838,0.6084194954894123,1.5630953051523984,1.615011224536259,-0.5686616310133564,-0.6455134349014585,-2.230710589669325,1,0
2.5894640375662856,,3.992835133117545,0.3385411335305551,1.1008238504225831,1.9380972819040412,0.8121388996817867,-0.3592187234739768,1.219000492413835,2.369396323594768,0.3857398667892179,0,1
1.8359928238740069,,2.797205049052688,0.3411181339663278,1.1008238504225831,1.9515073125580025,0.780759423935078,-0.9450118069111332,0.751450478843885,1.5762049894128307,0.3794601345233813,0,1
2.5894640375662856,,2.797205049052688,0.3506799214038102,1.1008238504225831,2.0071305573659086,0.7879716421510552,-0.9619295991438256,0.7412594601322878,1.5585463170325309,0.3508873527138252,0,1
2.5894640375662856,,2.797205049052688,0.5026478570821257,1.2026272795548625,2.046197332270275,0.7670941683679632,-0.708674352500957,0.7650326643108849,1.5752558150405456,0.3804020943632568,0,1
-0.3015259039548681,-0.1119753808865489,-0.3081119748379835,-1.297236080480167,-1.5460653070166757,-0.8863784538217282,-1.1006172892818602,0.2593709216362322,-0.4548427191558964,-0.5505999620055685,0.5034848467736528,1,0
-0.360235970942669,-0.0579199873174634,-0.440959761956301,-1.5467336491360395,-2.0550824526780715,-1.8255302298259344,-1.2565024268622802,-1.289862354651388,-0.5788021157478713,-0.6679212962373676,-2.281262424565188,1,0
-0.4212445668274804,-0.1003326807332074,-0.440959761956301,-1.5609077067667292,-2.1568858818103505,0.5270071233755891,-0.4171014506378425,0.6316274482134032,-0.5080004203283096,-0.660013586356613,-1.1920428650022086,1,0
-0.1943988689510861,-0.1153018666446464,-0.4243537885665113,-0.1227860133144599,-0.4262275865616046,-0.6015459839910979,-0.0120784592458578,1.198187648824421,-0.5012389741946978,-0.5301016142678994,0.566282169432018,1,0
3.4155825995822537,,1.5849689915980407,0.1198792740837943,0.8972169921580248,1.572808812444739,0.9077956886515892,-0.16141347995807,0.1532245416390881,0.6330050274227835,0.3530852590068678,0,1
-0.3738519601278181,-0.1394188883908538,-0.3579298950073525,0.7932243698177942,1.1008238504225831,0.3043554722229909,-1.030393059284187,-0.688731614657909,-0.3834586477248928,-0.217481665988979,0.5976808307612006,1,0
-0.3738519601278181,-0.1103121380075001,-0.3579298950073525,0.673643727963564,1.2026272795548625,0.0568385035285873,-1.001544186420278,-0.7471936640339172,-0.4050752863570713,-0.2613470816222017,0.5976808307612006,1,0
-0.3738519601278181,-0.0970061949751098,-0.3579298950073525,0.6682295717974125,1.2026272795548625,0.0079070160306113,-0.9399240062241218,-0.823955493653776,-0.4085690932348147,-0.2739852105596249,0.5976808307612006,1,0
-0.3738519601278181,-0.1444086170280001,-0.3579298950073525,0.8828861544043626,1.2026272795548625,0.5699509410976631,-0.8097244879041114,-0.938805535813284,-0.3734019370946078,-0.2224886174360713,0.5976808307612006,1,0
-0.3738519601278181,-0.0936797092170123,-0.3579298950073525,0.683190390546225,1.3044307086871414,0.1756774604847891,-0.8831119715052834,-0.5997421337028217,-0.409842998648196,-0.2825650769938148,0.5976808307612006,1,0
-0.3738519601278181,-0.1369240240722806,-0.3745358683971422,0.4990553355601502,1.1008238504225831,-0.9156209773635312,-1.0870785638588851,-1.0405566120001923,-0.5556975322349362,-0.6022166177585513,-2.154411837736065,1,0
-0.3738519601278181,-0.1369240240722806,-0.4077478151767216,0.5125544380655686,0.999020421290304,-0.3216571740025453,-1.1145356051372546,-1.1418618026648046,-0.5717329738426917,-0.6415188444260963,-2.154411837736065,1,0
-0.3738519601278181,-0.1369240240722806,-0.3081119748379835,0.5611512070850758,0.999020421290304,-0.4147869272747281,-1.181343521243149,-0.8545666135143759,-0.5719528527918631,-0.6419863929001336,-2.154411837736065,1,0
-0.3738519601278181,-0.1369240240722806,-0.3911418417869319,0.4779759678016886,0.8972169921580248,-0.5529930809768908,-1.1551517814061791,-1.125789344530515,-0.5721803679864603,-0.6446476733128319,-2.154411837736065,1,0
-0.3738519601278181,-0.1369240240722806,-0.2749000280584041,0.6421458221175872,0.8972169921580248,-0.3811114417451258,-1.144902839730843,-0.9851553358554804,-0.571536452820705,-0.6417877717712598,-2.154411837736065,1,0
-0.140810715564414,-0.1369240240722806,-0.3579298950073525,0.924655039350988,1.1008238504225831,-0.1646143692305317,-0.6017089309380317,-0.7657662823224295,-0.5613463324909226,-0.6144809668119026,0.3229424617845867,1,0
-0.3796114169044216,-0.1369240240722806,-0.3579298950073525,0.8955655118443114,1.1008238504225831,-0.1801514451756699,-0.620688452559024,-0.703887318505411,-0.5609054516153112,-0.6115117629708973,0.2478997477462798,1,0
-0.3199374580916748,-0.1369240240722806,-0.3579298950073525,0.8922945754679981,1.1008238504225831,-0.0795510601974014,-0.5903212179654364,-0.6898239176379096,-0.561072101441956,-0.6111739047899697,0.2997075269617924,1,0
-0.3394401256051276,-0.1369240240722806,-0.3579298950073525,0.9189854162987122,1.1008238504225831,-0.0060231072236372,-0.6155007166492864,-0.5610031656915794,-0.5610979299191314,-0.6137679533663771,0.2598311602983944,1,0
-0.1766050459762544,-0.1369240240722806,-0.3579298950073525,0.8988364482206244,1.1008238504225831,-0.136085202030877,-0.669149497764626,-0.5069997063603655,-0.5609229700606998,-0.6112313471531063,0.319174558644158,1,0
-0.3738519601278181,-0.0820370090636708,-0.3579298950073525,0.6817431894668153,0.6936101338934664,-0.337950704720598,-1.2075352610801195,-1.1882933483860854,-0.5758051140137103,-0.6523177659815693,-2.2743547191101974,1,0
-0.3738519601278181,-0.057088365877939,-0.3579298950073525,0.6133927337810458,0.6936101338934664,-0.2832668835024974,-1.011919658239754,-1.058285020366499,-0.5755571606328265,-0.650812371543706,-2.196800046251113,1,0
-0.3738519601278181,-0.0687310660312805,-0.3579298950073525,0.6281967495286549,0.6936101338934664,-0.2949114170438513,-1.1618578790455965,-1.2289209508922074,-0.5758673269543849,-0.6523785254389153,-2.343117793428642,1,0
-0.3738519601278181,-0.0579199873174634,-0.3579298950073525,0.6275667914117353,0.6936101338934664,-0.1687856839187986,-1.265106476663797,-1.1679795471330243,-0.5756229671007603,-0.6502097121591923,-2.2156392344396947,1,0
-0.3738519601278181,-0.0961745735355854,-0.3579298950073525,0.6785933988822176,0.6936101338934664,-0.1437937702559739,-1.20614342949458,-1.0664105408677245,-0.5758300441090709,-0.6524585402236225,-2.365096854113262,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,0.8628561480811815,1.1008238504225831,0.2224144778909669,-0.5863987834970971,-0.3101120942153199,-0.5611320684280936,-0.6110703467268503,0.3722383055731462,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,0.8668248842177746,1.1008238504225831,0.1965029740056465,-0.5135174204724855,-0.1807288062342854,-0.5613196056319324,-0.6138113183053084,0.3760062087135754,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,0.8944751997188735,0.999020421290304,-0.0418653772243943,-0.6124639931899275,-0.5773167106978828,-0.5610514386602157,-0.6110174350289751,0.3747502410000988,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,0.911047944025526,1.1008238504225831,0.0582536699530565,-0.6514352775850323,-0.2831103645497105,-0.5610494173011323,-0.6129754914693023,0.3844837568412821,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,0.9382621346764498,1.1008238504225831,0.0288024356502961,-0.6213211032797239,-0.312362238354117,-0.5612275214959158,-0.6128276785151465,0.3687844411487392,1,0
-0.3738519601278181,-0.1094805165679757,-0.3579298950073525,0.264029682288484,1.2026272795548625,0.787127467119465,-0.8421162048039391,-0.7669000758807355,-0.3130713309174061,-0.1505214268995749,0.4406875241152875,1,0
-0.3738519601278181,-0.1477351027860977,-0.3579298950073525,0.154513014202306,1.2026272795548625,2.3179117798608275,-0.4291218143311374,-0.7373682068651031,-0.1314490729472675,0.0996449188445889,0.5034848467736528,1,0
-0.3738519601278181,-0.1011643021727318,-0.3579298950073525,0.2755326965745939,1.2026272795548625,0.6871900253144442,-0.7851776399409612,-0.8777823863750164,-0.3222880545508565,-0.164540437884908,0.4406875241152875,1,0
-0.3738519601278181,-0.1028275450517806,-0.3579298950073525,0.2774280386893152,1.2026272795548625,0.7847943265719015,-0.8741283312713469,-0.8700707725811708,-0.3229602687437779,-0.1678759783741979,0.4092888627861049,1,0
-0.3738519601278181,-0.1044907879308293,-0.3579298950073525,0.286237413153011,1.2026272795548625,0.918920943626862,-0.8498345435964759,-0.8729843058286184,-0.3216254979624441,-0.1666982481204242,0.4406875241152875,1,0
-0.3738519601278181,-0.1369240240722806,-0.440959761956301,0.2376491858669851,1.2026272795548625,1.6464507213970252,-0.7729042159593859,-0.7454866219118074,-0.4528287717225764,-0.4315492890244101,0.4406875241152875,1,0
-0.3738519601278181,-0.1369240240722806,-0.3247179482277732,0.2498407659254166,1.2026272795548625,1.781429714771668,-0.7950469911838771,-0.7743544659126909,-0.272826969950877,-0.10922239042277,0.4720861854444702,1,0
-0.3738519601278181,-0.1369240240722806,-0.3745358683971422,0.2355029527588613,1.2026272795548625,1.865354835664556,-0.7073616012948911,-0.7702719026951448,-0.3504523244447251,-0.2499874093358835,0.4720861854444702,1,0
-0.3738519601278181,-0.0678994445917561,-0.3579298950073525,1.2120667389305528,1.3044307086871414,0.3608849781074333,-0.5972803758931331,-0.7256017923837342,-0.4023433072582753,-0.2694601277249855,0.5976808307612006,1,0
-0.3738519601278181,-0.1277761882375123,-0.3579298950073525,1.2213545838757398,1.2026272795548625,0.2787290995140696,-0.603353822811851,-0.8614096906676248,-0.1556795534695962,0.2358147105162464,0.6290794920903833,1,0
-0.3738519601278181,-0.1352607811932318,-0.3579298950073525,1.220902968159278,1.2026272795548625,0.2779049192903342,-0.6985044912050943,-0.945978719153148,-0.06022626105202,0.4248734658319957,0.6290794920903833,1,0
-0.3738519601278181,-0.0595832301965122,-0.3579298950073525,1.2078095723758977,1.3044307086871414,0.3463168325836923,-0.7282390750779828,-0.8063055639535348,-0.4110421137754956,-0.2913298107516205,0.6290794920903833,1,0
-0.3738519601278181,-0.122786459600366,-0.3579298950073525,1.2188509578490798,1.2026272795548625,0.2393882718563086,-0.6461210115311545,-0.819112090830467,-0.1961626594034074,0.1306024691478566,0.6290794920903833,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,-1.526889968453074,-2.462296169207188,-1.3038720988020875,-1.28320028727581,-0.8388959668334456,-0.5790606251150789,-0.6687073666602343,-2.1946021261463557,1,0
-0.3738519601278181,-0.1369240240722806,-0.3579298950073525,-1.263252496522249,-2.25868931094263,0.4590297369657699,-1.3100246778334796,-1.1679795471330243,-0.5786956575028178,-0.6675187142669905,-2.230710589669325,1,0
-0.4652145632109435,-0.0703943089103293,-0.3911418417869319,,,,,,,,-2.210615457161093,1,0
,,-0.3911418417869319,-1.218492314530598,-0.4262275865616046,-0.2846587108548159,-1.0978336261107813,-1.0942083741613815,-0.4836142951565674,-0.5827434139410288,0.5976808307612006,1,0
,,-0.3413239216175628,-1.2067403446700191,-0.5280310156938838,-0.2783433102363685,-1.1022621811556794,-0.8783100175763968,-0.4491703363772716,-0.5522335095465423,0.5976808307612006,1,0
,,-0.2915060014481938,-1.190201584117926,-0.6298344448261629,-0.0873551476208048,-1.121621293209092,-0.8538969277587799,-0.4127827285416637,-0.5210800079707152,0.5976808307612006,1,0
,,-0.4243537885665113,-1.2082044122356177,-0.7316378739584422,-0.2373338565926127,-1.105678495047458,-0.6492689942060399,-0.5082306306683512,-0.6061032813150062,0.5976808307612006,1,0
,,-0.3081119748379835,-1.1993530563838943,-0.8334413030907213,-0.4843919341291741,-1.1235192453711913,-1.0091322815967974,-0.4233070469065504,-0.5323132261533958,0.5976808307612006,1,0
-0.1201878692169144,,,-1.1991039264204684,-0.7316378739584422,-0.3858788125417025,-1.0808785867960278,-0.5780416282683708,-0.413405756330225,-0.5230208317021016,0.566282169432018,1,0
-0.3355113747622449,,,-1.194985606709132,-0.8334413030907213,-0.3682345051097264,-1.0849275514085062,-0.8601632730432817,-0.4120748036716041,-0.5218024872704476,0.5348835081028354,1,0
-0.2273256948036715,,,-1.2051099335881958,-0.7316378739584422,-0.3536807785457946,-1.0783479839132286,-0.3881783194390106,-0.4121900211393517,-0.5220224672498398,0.5348835081028354,1,0
-0.0895639514759037,,,-1.19776108152096,-0.8334413030907213,-0.121549355550192,-1.0765765618952692,-0.6420083546883975,-0.4131551078038968,-0.5231604732778393,0.566282169432018,1,0
-0.4815557311976594,,,-1.1974703316208437,-0.8334413030907213,-0.1330184055067756,-1.0832826595346867,-0.5970054719123868,-0.4128887375958097,-0.5231692918941518,0.4720861854444702,1,0
,-0.1311026739956099,,-1.2288933934698445,-0.8334413030907213,-0.0263662087674109,-1.0812581772284475,-0.5199586516623583,-0.417667230468712,-0.527394703583639,0.5976808307612006,1,0
,-0.1236180810398903,,-1.254990612662649,-0.8334413030907213,-0.1914808981133106,-1.0887234557327046,-0.5119632596077157,-0.4224329214007534,-0.5304665755356589,0.5976808307612006,1,0
,-0.0870267377008171,,-1.2861858032505555,-0.8334413030907213,-0.4156463201817367,-1.1252906673891507,-0.4223032696751769,-0.4330688637061286,-0.538148399391234,0.5976808307612006,1,0
,-0.1028275450517806,,-1.2665597766360763,-0.8334413030907213,-0.8205755733389549,-1.0864459131381856,-0.4041806200179514,-0.4297540594049834,-0.5360600054199024,0.5976808307612006,1,0
,-0.099501059293683,,-1.269867056749904,-0.8334413030907213,-0.5801297399739465,-1.1152947860020943,-0.3676157777624422,-0.4303373337982399,-0.536068824036215,0.5976808307612006,1,0
,,,-1.1942624405034843,-0.8334413030907213,-0.4171020411454243,-1.0780949236249489,-0.462800446491068,-0.4121677861894355,-0.5232911344277908,0.5976808307612006,1,0
,,,-1.200523205572069,-0.8334413030907213,-0.4855922471983654,-1.0803724662194678,-0.512625066707368,-0.4131104133086107,-0.5238289891181178,0.5976808307612006,1,0
,,,-1.2008139554721855,-0.8334413030907213,-0.1799547545223072,-1.084801021264366,-0.5051245862446968,-0.4131072689722589,-0.5238070639344418,0.5976808307612006,1,0
,,,-1.1904825923976778,-0.8334413030907213,-0.3789133296261988,-1.0778418633366686,-0.5045349866206993,-0.4132948061760977,-0.5247095562735812,0.5976808307612006,1,0
,,,-1.2007112937806497,-0.8334413030907213,-0.2436624863259448,-1.1123845926868756,-0.4913414868377872,-0.4128957000548743,-0.5243089160168874,0.5976808307612006,1,0
,,-0.4243537885665113,-1.1923822083688012,-1.0370481613552798,0.1334957343368915,-0.9575116962595748,-0.7857107417345227,-0.5748090331765547,-0.6628957367008084,-2.154411837736065,1,0
,,-0.440959761956301,-1.1923822083688012,-1.3424584487521172,-0.0269090611136938,-1.168437446540874,-1.2843222270369168,-0.5747113341541956,-0.6632902281975043,-2.1575517102321045,1,0
,,-0.3911418417869319,-1.104760761197266,-1.240655019619838,-0.0616033623158429,-0.9697851202411504,-0.7192292103608711,-0.5745954429000868,-0.6629844891970913,-2.154411837736065,1,0
,,-0.4077478151767216,-1.1769196000444129,-1.4442618778843963,-0.1430576794427413,-1.1323763554609878,-1.1181183986027865,-0.5747207671632509,-0.6633210529022298,-2.154411837736065,1,0
,,-0.3081119748379835,-1.1228004709090524,-1.3424584487521172,-0.0145533699312346,-0.97079736139427,-0.7192292103608711,-0.5746217205681697,-0.6630153139018168,-2.154411837736065,1,0
-0.1353752617088783,,,-0.2395705565280043,-0.2226207282970462,0.4665919727889889,1.5493035194411429,1.635325025789317,-0.5685585417001084,-0.6452640865026036,0.3499452997478084,1,0
-0.0525865239040277,,,-0.2490199282817976,-0.120817299164767,0.406192545905147,1.5643606065937974,1.7368940320546196,-0.5684390569187405,-0.6450084275342772,0.3471195127554414,1,0
-0.4854300636310166,,,-0.2600441953278896,-0.120817299164767,0.028553054591265,1.5458872055493644,1.493128417017895,-0.5685082323184798,-0.6450210486732199,0.1037797452198159,1,0
-0.4300349279872523,,,-0.2269713941896138,-0.120817299164767,0.1850691127316501,1.554744315639161,1.4321870132587144,-0.5685515792410438,-0.6450191069595365,0.2124191745047454,1,0
-0.0558775520566631,,,-0.310440844681452,-0.120817299164767,0.2143278236162155,1.559172870684059,1.452500814511773,-0.5683683093508253,-0.6451398977315969,0.3392698549091695,1,0
,-0.1028275450517806,,-0.971896867446964,-1.240655019619838,-0.1112468108399891,-0.7295043765193824,-0.9851553358554804,-0.5763037159209223,-0.6637825335210062,-2.276866631143324,1,0
,-0.0662362017127074,,-0.9277997992625966,-1.3424584487521172,-0.1596581100092841,-0.7024269256734328,-0.9851553358554804,-0.5762356634984516,-0.663799847134684,-2.312975071272468,1,0
,-0.1169651095236952,,-0.9592977051085732,-1.4442618778843963,-0.3239556727415396,-0.7928959787334982,-0.9851553358554804,-0.5763086570209037,-0.6640292929682832,-2.293507899227148,1,0
,-0.0604148516360366,,-0.9152006369242058,-1.4442618778843963,-0.1855227482663026,-0.7314023286814819,-0.9445277333493582,-0.5762509359893031,-0.6639152981941149,-2.175448946029405,1,0
,-0.1360924026327562,,-0.9561479145239756,-1.4442618778843963,-0.381633813368881,-0.8137734525165902,-0.8632725283371142,-0.5761947871258782,-0.6640236296367064,-2.320510760584196,1,0
,,,-0.2238216036050165,-0.3244241574293254,0.1074201404299549,1.565119787458637,1.533756019524012,-0.5683880737507508,-0.6453522726657288,0.3675286605858682,1,0
,,,-0.2442952424049011,-0.2226207282970462,0.1257678588475632,1.5562626773688404,1.472814615764834,-0.5687123895858923,-0.6452494427452407,0.3728663830051875,1,0
,,,-0.237995661235706,-0.120817299164767,0.1862479768157965,1.5649932573144978,1.6759526282954391,-0.5685569695319326,-0.645065384468993,0.3791460344219624,1,0
,,,-0.2411454518203034,-0.120817299164767,0.1232802146764839,1.5615769434227182,1.5540698207770756,-0.5685385527047293,-0.6451445902063321,0.3863678019867986,1,0
,,,-0.2490199282817976,-0.120817299164767,-0.1646369553969191,1.5611973529902987,1.5134422182709586,-0.5685697714727934,-0.6452068059489405,0.3659586541563722,1,0
