Group,Experiment_ID,Model,Training_Success,Has_Energy,Has_All_Params,Missing_Params
group4_bug_localization,mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_106,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_005_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_006_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_007_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_008_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_059_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_060_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_061_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_062_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_063_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_015,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_016,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_017,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_018,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_019,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_020,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_021,bug-localization-by-dnn-and-rvsm/default,True,False,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_022,bug-localization-by-dnn-and-rvsm/default,True,False,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_021,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_022,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_023,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_024,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_025,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_026,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_027,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_028,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_029,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_030,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_031,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_032,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_033,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_034,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_035,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_036,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_037,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_038,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_039,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_040,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_041_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_042_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_043_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_044_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_045_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_046_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_047_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_048_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_049_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_050_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_051_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_052_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_001_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_002_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_003_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_004_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_005_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_006_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_007_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_008_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_009_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_010_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_011_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_012_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_013_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_014_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_015_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_016_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_017_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_018_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_019_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_020_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_021_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_022_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_023_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_024_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_025_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_026_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_027_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_028_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_029_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_030_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_031_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_032_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_033_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_034_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_035_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_036_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_037_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_038_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_039_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_040_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_013_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_014_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_015_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_016_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_017_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_018_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_019_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_020_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_051,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_052,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_053,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_054_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_055_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_056_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_101,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_102,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_103,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_104,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_105,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_106,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_107_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_108_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_109_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_110_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_kfold, hyperparam_max_iter, hyperparam_seed"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_111_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group4_bug_localization,bug-localization-by-dnn-and-rvsm_default_112_parallel,bug-localization-by-dnn-and-rvsm/default,True,True,False,"hyperparam_alpha, hyperparam_kfold, hyperparam_max_iter"
group5_mrt_oast,mutation_1x__MRT-OAST_default_033,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,mutation_1x__MRT-OAST_default_034,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_weight_decay"
group5_mrt_oast,mutation_1x__MRT-OAST_default_035,MRT-OAST/default,True,True,False,"hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,mutation_1x__MRT-OAST_default_036,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate"
group5_mrt_oast,mutation_1x__MRT-OAST_default_037,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,mutation_2x_safe__MRT-OAST_default_065,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,mutation_2x_safe__MRT-OAST_default_066,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,mutation_2x_safe__MRT-OAST_default_067,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_weight_decay"
group5_mrt_oast,mutation_2x_safe__MRT-OAST_default_068,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_weight_decay"
group5_mrt_oast,mutation_2x_safe__MRT-OAST_default_069,MRT-OAST/default,True,True,False,"hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,mutation_2x_safe__MRT-OAST_default_070,MRT-OAST/default,True,True,False,"hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,mutation_2x_safe__MRT-OAST_default_071,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate"
group5_mrt_oast,mutation_2x_safe__MRT-OAST_default_072,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate"
group5_mrt_oast,mutation_2x_safe__MRT-OAST_default_073,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,mutation_2x_safe__MRT-OAST_default_074,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_013_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_014_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_015_parallel,MRT-OAST/default,True,True,False,"hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_016_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate"
group5_mrt_oast,MRT-OAST_default_017_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_026,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_027,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_028,MRT-OAST/default,True,True,False,"hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_029,MRT-OAST/default,True,True,False,"hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_033_parallel,MRT-OAST/default,True,True,False,"hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_021_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_022_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_023_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_024_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_025_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_026_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_027_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_028_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate, hyperparam_weight_decay"
group5_mrt_oast,MRT-OAST_default_029_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate"
group5_mrt_oast,MRT-OAST_default_030_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate"
group5_mrt_oast,MRT-OAST_default_031_parallel,MRT-OAST/default,True,True,False,"hyperparam_dropout, hyperparam_epochs, hyperparam_learning_rate"
