energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,timestamp,model_mnist_ff,model_mnist_rnn,model_siamese,hyperparam_batch_size,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,perf_test_accuracy
2640.31,197.61,2837.92,95.0441975308642,97.24,76.61,7698.58,65.4320987654321,66.0,10.17283950617284,12.0,False,2026-01-07T11:21:30.489533,False,False,False,45.0,0.0100772386219171,6.0,4509.0,95.0
4277.68,331.79,4609.47,94.79474074074068,96.6,78.58,12797.289999999992,64.97777777777777,65.0,8.71111111111111,11.0,False,2026-01-07T11:23:54.886042,False,False,False,101.0,0.012317666072963,11.0,4770.0,95.0
4097.71,288.73,4386.44,14.760450450450453,84.57,4.24,1638.4100000000003,54.810810810810814,62.0,0.0,0.0,False,2026-01-07T11:26:54.704045,False,True,False,93.0,0.0195628817819678,7.0,7654.0,57.0
9764.14,633.19,10397.33,8.740119521912353,80.98,3.71,2193.770000000001,45.85258964143426,54.0,0.0159362549800796,3.0,False,2026-01-07T11:31:18.100364,False,True,False,56.0,0.0056912702167631,14.0,4083.0,42.0
4877.74,309.92,5187.66,12.581176470588236,77.93,3.74,1497.16,42.294117647058826,47.0,0.0252100840336134,3.0,False,2026-01-07T11:33:26.285895,False,True,False,42.0,0.0165201753917031,6.0,4613.0,62.0
2884.18,212.1,3096.28,17.125316455696208,78.14,3.91,1352.9000000000003,41.734177215189874,45.0,0.0253164556962025,2.0,False,2026-01-07T11:34:52.716700,False,True,False,105.0,0.0143365473854982,5.0,5408.0,49.0
9028.47,629.03,9657.5,8.635500000000002,78.2,3.99,2072.5200000000004,39.375,45.0,0.0125,3.0,False,2026-01-07T11:39:05.217394,False,True,False,80.0,0.0068361620171062,15.0,1734.0,42.0
12173.17,767.03,12940.2,177.62448398576538,186.76,168.67,49912.48000000007,77.56583629893238,78.0,43.619217081850536,51.0,True,2026-01-10T02:51:24.169939,False,True,False,47.0,0.0143463636993081,14.0,724.0,65.0
9460.67,594.11,10054.78,174.1316894977169,182.16,163.96,38134.84,76.31963470319634,77.0,43.58904109589041,51.0,True,2026-01-10T02:56:42.804688,False,True,False,48.0,0.0124189475434319,11.0,9540.0,56.0
10419.86,719.21,11139.07,173.77389763779524,182.29,166.15,44138.56999999999,75.68503937007874,77.0,43.78346456692913,51.0,True,2026-01-10T03:02:37.590996,False,True,False,91.0,0.0165840232582377,15.0,4287.0,58.0
8168.07,539.35,8707.42,177.0291191709844,184.45,168.69,34166.61999999999,75.60103626943005,77.0,44.71502590673576,51.0,True,2026-01-10T03:07:29.725373,False,True,False,57.0,0.0131115782533023,10.0,6511.0,54.0
11195.8,715.22,11911.02,175.50276923076945,184.3,166.14,45630.72000000006,75.4076923076923,76.0,43.35769230769231,51.0,True,2026-01-10T03:13:31.204718,False,True,False,48.0,0.0091910038349654,13.0,6089.0,49.0
7460.86,428.41,7889.27,166.0180124223603,182.07,135.89,26728.90000000001,74.12422360248448,75.0,40.31055900621118,51.0,True,2026-01-10T03:17:51.040774,False,True,False,22.0,0.0051220232489826,6.0,5942.0,47.0
10192.32,682.26,10874.58,173.3235772357723,184.32,157.35,42637.599999999984,74.630081300813,76.0,42.59756097560975,52.0,True,2026-01-10T03:23:37.507262,False,True,False,78.0,0.0063434602864761,14.0,7181.0,42.0
4699.18,329.39,5028.57,174.81940170940177,182.09,164.45,20453.870000000006,74.33333333333333,75.0,44.282051282051285,51.0,True,2026-01-10T03:27:11.569068,False,True,False,117.0,0.0054208670787346,7.0,3009.0,30.0
3597.85,242.93,3840.78,172.89522727272717,180.17,167.46,15214.779999999992,73.5340909090909,75.0,43.85227272727273,50.0,True,2026-01-10T03:30:15.937932,False,True,False,89.0,0.0064126880543393,5.0,1056.0,42.0
11142.0,719.07,11861.07,174.47757575757566,182.59,163.98,46062.07999999997,74.34848484848484,76.0,44.90151515151515,51.0,True,2026-01-10T03:36:21.135740,False,True,False,59.0,0.0181739573182491,14.0,1519.0,66.0
11680.84,678.58,12359.42,171.0992913385826,182.68,140.66,43459.21999999998,74.18110236220473,75.0,42.153543307086615,51.0,True,2026-01-10T03:42:16.537013,False,True,False,25.0,0.0197118100411448,10.0,9004.0,78.0
9777.33,564.75,10342.08,169.7871698113207,182.61,132.99,35994.87999999999,73.99528301886792,75.0,41.514150943396224,50.0,True,2026-01-10T03:47:28.145699,False,True,False,23.0,0.0059084733234337,8.0,5256.0,50.0
6703.38,438.04,7141.42,173.6172049689441,181.19,166.07,27952.37,74.07453416149069,75.0,43.77018633540373,51.0,True,2026-01-10T03:51:47.313587,False,True,False,70.0,0.0079437593075395,9.0,7730.0,46.0
1798.68,139.6,1938.28,174.05981481481487,193.34,68.63,9399.230000000003,55.92592592592592,63.0,54.24074074074074,64.0,False,2026-01-07T11:41:05.519760,False,False,True,124.0,0.0121099457201402,6.0,7138.0,97.0
2501.05,195.62,2696.67,195.7991891891892,210.84,73.69,14489.14,67.89189189189189,72.0,60.58108108108108,68.0,False,2026-01-07T11:42:26.647191,False,False,True,128.0,0.0119025341009507,9.0,1965.0,96.0
7383.53,569.63,7953.16,182.6532142857143,187.12,77.01,40914.32000000001,71.46875,73.0,53.035714285714285,60.0,False,2026-01-07T11:46:21.538486,False,False,True,57.0,0.0144352209553192,13.0,9815.0,99.0
3728.93,288.79,4017.72,201.06936363636365,210.08,78.54,22117.63,74.62727272727273,76.0,60.42727272727273,66.0,False,2026-01-07T11:48:19.909679,False,False,True,122.0,0.0100744676342189,13.0,274.0,97.0
5169.13,396.33,5565.46,188.45936305732485,193.62,79.69,29588.120000000003,74.828025477707,76.0,52.71337579617835,55.0,False,2026-01-07T11:51:06.485312,False,False,True,43.0,0.0102279982515972,7.0,9059.0,98.0
4663.46,313.9,4977.36,208.60558333333336,220.74,89.23,25032.67,75.91666666666667,79.0,72.45,81.0,True,2026-01-10T03:55:23.990773,False,False,True,99.0,0.0150740196319391,11.0,3384.0,98.0
4568.82,311.4,4880.22,206.18355932203383,218.66,89.85,24329.659999999996,75.77118644067797,78.0,71.41525423728814,79.0,True,2026-01-10T03:58:58.956038,False,False,True,81.0,0.010020652273089,9.0,9457.0,97.0
7574.1,521.64,8095.74,197.09469696969688,206.44,88.78,39024.74999999999,75.78787878787878,78.0,67.8989898989899,76.0,True,2026-01-10T04:03:55.291100,False,False,True,36.0,0.006972031197517,7.0,1862.0,97.0
5745.64,392.35,6137.99,204.7787837837838,219.82,88.76,30307.26000000001,76.08783783783784,79.0,71.93243243243244,80.0,True,2026-01-10T04:08:01.297765,False,False,True,85.0,0.0077545507450884,12.0,2504.0,96.0
4207.37,288.76,4496.13,202.53633027522932,215.28,89.83,22076.46,75.59633027522936,78.0,69.88073394495413,78.0,True,2026-01-10T04:11:26.721422,False,False,True,68.0,0.0053520904894644,7.0,2833.0,93.0
2395.58,164.64,2560.22,207.14580645161297,225.36,89.03,12843.040000000005,74.53225806451613,78.0,70.01612903225806,80.0,True,2026-01-10T04:14:04.128587,False,False,True,110.0,0.0068942184636721,6.0,7618.0,93.0
6604.22,452.16,7056.38,208.6059064327484,218.8,88.19,35671.60999999998,76.26315789473684,79.0,71.85380116959064,81.0,True,2026-01-10T04:18:32.949589,False,False,True,93.0,0.005463609488881,15.0,8085.0,93.0
12042.93,826.35,12869.28,197.0115873015873,204.38,88.37,62058.65,76.4984126984127,78.0,66.34285714285714,73.0,True,2026-01-10T04:25:30.194729,False,False,True,25.0,0.009027214215265,8.0,8391.0,98.0
5496.61,376.48,5873.09,206.9329577464788,216.72,89.7,29384.479999999992,76.71830985915493,79.0,71.97887323943662,80.0,True,2026-01-10T04:29:29.894054,False,False,True,74.0,0.0120371253823902,10.0,7505.0,98.0
3923.57,272.51,4196.08,198.44833333333332,211.3,89.59,20241.730000000003,75.23529411764706,78.0,71.06862745098039,79.0,True,2026-01-10T04:32:48.396178,False,False,True,63.0,0.0153839421213085,6.0,1991.0,98.0
5962.82,411.15,6373.97,205.36012903225813,216.56,88.16,31830.82000000001,76.21935483870968,79.0,71.43870967741935,79.0,True,2026-01-10T04:37:01.201217,False,False,True,54.0,0.0145273919242824,8.0,8630.0,98.0
6128.94,421.85,6550.79,214.04350318471333,225.05,89.34,33604.829999999994,77.10191082802548,80.0,72.15286624203821,80.0,True,2026-01-10T04:41:16.423823,False,False,True,102.0,0.0146940946823735,15.0,9855.0,98.0
9226.15,640.22,9866.37,199.8576666666667,209.34,89.82,47965.84,76.60833333333333,78.0,68.20416666666667,75.0,True,2026-01-10T04:46:56.932324,False,False,True,38.0,0.0090787381518358,9.0,460.0,98.0
8243.8,573.25,8817.05,194.9464186046513,203.98,89.22,41913.48000000004,76.11162790697675,78.0,68.15348837209302,76.0,True,2026-01-10T04:52:11.138714,False,False,True,38.0,0.0166373475397997,8.0,5154.0,99.0
1849.63,128.68,1978.31,201.9983333333333,221.4,88.76,9695.92,74.0625,77.0,69.70833333333333,83.0,True,2026-01-10T04:54:33.770957,False,False,True,128.0,0.0160449958088866,5.0,197.0,97.0
2038.37,141.04,2179.41,204.6062264150943,224.26,88.27,10844.13,73.64150943396227,77.0,68.71698113207547,80.0,True,2026-01-10T04:57:01.683213,False,False,True,109.0,0.0085112621247973,5.0,8795.0,93.0
