experiment_id,repository,model,timestamp,hyperparam_learning_rate,training_duration,gpu_util_avg,gpu_temp_max,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation,energy_cpu_total_joules,energy_gpu_total_joules,perf_top1_accuracy,perf_top5_accuracy
bug-localization-by-dnn-and-rvsm_default_025_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T04:11:37.085876,,15811.0,3.6941624365482233,65.0,0.9641117574116632,27.94,0.8718274111675157,66982.94,69949.97999999997,0.381,0.627
bug-localization-by-dnn-and-rvsm_default_026_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T04:29:26.098758,,1546.0,3.5956907477820024,65.0,0.9639507730153152,25.289999999999992,0.5614702154626059,67415.87,70078.69999999997,0.38,0.629
bug-localization-by-dnn-and-rvsm_default_027_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T04:47:13.624032,,,3.734177215189873,65.0,0.9642548711286534,19.75,0.6392405063291164,67322.18,70266.9400000001,0.379,0.625
bug-localization-by-dnn-and-rvsm_default_028_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T05:05:01.923329,,,3.746212121212121,65.0,0.9639066909121604,20.77000000000001,0.5833333333333286,67289.48,70613.69999999991,0.383,0.629
bug-localization-by-dnn-and-rvsm_default_029_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T05:22:56.317504,,,3.648614609571789,65.0,0.9637634194268244,26.27,0.6007556675062915,67827.04,70575.45,0.383,0.629
bug-localization-by-dnn-and-rvsm_default_030_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T05:40:48.430255,,,3.707808564231738,65.0,0.9641930700942356,21.040000000000006,0.5982367758186342,67720.69,70680.2299999999,0.379,0.627
bug-localization-by-dnn-and-rvsm_default_031_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T05:58:40.328033,,,3.70062893081761,65.0,0.9639718356333836,26.5,0.6352201257861623,67581.85,70765.86,0.383,0.629
bug-localization-by-dnn-and-rvsm_default_032_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T06:16:35.505760,,,3.713032581453634,65.0,0.9641223505633516,50.75999999999999,0.6403508771929864,67684.2,71068.77999999996,0.382,0.628
bug-localization-by-dnn-and-rvsm_default_033_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T06:34:25.757995,,,3.850502512562814,65.0,0.9642667597516624,21.39,0.6608040201004997,67379.28,70961.55,0.376,0.624
bug-localization-by-dnn-and-rvsm_default_034_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T06:52:08.519847,,,3.7420584498094014,65.0,0.9637029948995032,21.49000000000001,0.6188055908513377,66820.94,70097.16,0.384,0.628
bug-localization-by-dnn-and-rvsm_default_035_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T07:09:55.233559,,,3.6425855513307983,65.0,0.9634973435097072,21.39,0.4448669201520943,67261.68,70144.03000000009,0.382,0.629
bug-localization-by-dnn-and-rvsm_default_036_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T07:28:00.862568,,,3.561097256857855,65.0,0.9639336241907313,47.120000000000005,0.600997506234421,68432.16,71106.74000000005,0.374,0.626
bug-localization-by-dnn-and-rvsm_default_037_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T07:46:00.838754,,,3.644194756554307,65.0,0.9642419080493206,32.370000000000005,0.6504369538077412,68132.83,71119.92999999995,0.384,0.631
bug-localization-by-dnn-and-rvsm_default_038_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T08:03:33.993300,,,3.804123711340206,65.0,0.9641000681339184,24.960000000000008,0.6121134020618513,66383.97,68915.16000000006,0.379,0.627
bug-localization-by-dnn-and-rvsm_default_039_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T08:21:29.348137,,,3.706766917293233,65.0,0.9638476729850448,33.7,0.568922305764417,67761.06,70888.37,0.382,0.629
bug-localization-by-dnn-and-rvsm_default_040_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-23T08:39:36.337732,,,3.63681592039801,65.0,0.9641978611920914,23.97,0.4452736318407915,68730.81,71374.16999999997,0.381,0.629
