experiment_id,timestamp,repository,model,is_parallel,training_success,duration_seconds,retries,error_message,hyperparam_alpha,hyperparam_batch_size,hyperparam_dropout,hyperparam_epochs,hyperparam_kfold,hyperparam_learning_rate,hyperparam_max_iter,hyperparam_seed,hyperparam_weight_decay,perf_accuracy,perf_best_val_accuracy,perf_map,perf_precision,perf_rank1,perf_rank5,perf_recall,perf_test_accuracy,perf_test_loss,perf_eval_loss,perf_final_training_loss,perf_eval_samples_per_second,perf_top1_accuracy,perf_top5_accuracy,perf_top10_accuracy,perf_top20_accuracy,energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,experiment_source,num_mutated_params,mutated_param,mode,bg_repository,bg_model,bg_note,bg_log_directory,fg_duration_seconds,fg_retries,fg_error_message,training_duration,l2_regularization,gpu_util_avg,gpu_temp_max,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation
VulBERTa_mlp_022_parallel,2025-12-16T21:16:25.354286,VulBERTa,mlp,True,True,4073.090235233307,0,Training completed successfully,,,,12.0,,,,,,,,,,,,,,,0.6990538239479065,0.726,58.696,,,,,173611.09,10015.52,183626.61,226.5865091001014,319.11,4.91,896376.2300000011,79.43882709807886,84.0,83.07406471183013,100.0,,0.0,,parallel,,,,,,,,12.0,,83.07406471183013,84.0,0.945457142622194,314.2,4.5611729019211396
VulBERTa_mlp_023_parallel,2025-12-16T22:20:32.067841,VulBERTa,mlp,True,True,3753.467439174652,0,Training completed successfully,,,,11.0,,,,,,,,,,,,,,,0.7006441950798035,0.7054,58.556,,,,,160683.6,9252.82,169936.42,218.5263439385633,318.95,4.81,796747.0500000018,79.29484366428963,84.0,83.06006582556226,100.0,,0.0,,parallel,,,,,,,,11.0,,83.06006582556226,84.0,0.9455512832387548,314.14,4.70515633571037
VulBERTa_mlp_024_parallel,2025-12-17T00:08:52.199003,VulBERTa,mlp,True,True,6406.453266620636,0,Training completed successfully,,,,19.0,,,,,,,,,,,,,,,0.7151914238929749,0.6898,58.605,,,,,273395.9,16131.99,289527.89,224.32410734372573,318.88,4.92,1395968.9200000053,79.58251647115539,84.0,83.45155069901976,100.0,,0.0,,parallel,,,,,,,,19.0,,83.45155069901976,84.0,0.9442817408713199,313.96,4.417483528844613
VulBERTa_mlp_025_parallel,2025-12-17T01:01:53.850683,VulBERTa,mlp,True,True,3088.431779384613,0,Training completed successfully,,,,9.0,,,,,,,,,,,,,,,0.8546658754348755,0.8334,58.416,,,,,132389.35,7667.17,140056.52,212.6136266666668,319.68,4.94,637840.8800000004,78.70966666666666,85.0,82.99333333333334,100.0,,0.0,,parallel,,,,,,,,9.0,,82.99333333333334,85.0,0.9452566006923492,314.74,6.290333333333336
VulBERTa_mlp_026_parallel,2025-12-17T02:00:45.344593,VulBERTa,mlp,True,True,3438.347673892975,0,Training completed successfully,,,,,,2.8613808398421448e-05,,,,,,,,,,,,,0.7004393935203552,0.7107,58.553,,,,,147199.04,8664.53,155863.57,212.2822275449108,318.51,4.84,709022.6400000019,78.9254491017964,85.0,83.08203592814371,100.0,,0.0,,parallel,,,,,,,,,,83.08203592814371,85.0,0.9444095243038512,313.67,6.074550898203597
VulBERTa_mlp_027_parallel,2025-12-17T02:59:40.429430,VulBERTa,mlp,True,True,3441.8901772499084,0,Training completed successfully,,,,,,3.888216794334247e-05,,,,,,,,,,,,,0.6954760551452637,0.7043,58.468,,,,,147252.98,8566.81,155819.79,212.3522255459171,318.88,4.85,709893.4900000008,78.98115465151062,84.0,82.83128926114269,100.0,,0.0,,parallel,,,,,,,,,,82.83128926114269,84.0,0.9450210400103863,314.03,5.0188453484893785
VulBERTa_mlp_028_parallel,2025-12-17T03:58:22.328502,VulBERTa,mlp,True,True,3428.753748178482,0,Training completed successfully,,,,,,3.9602651245544245e-05,,,,,,,,,,,,,0.6993864178657532,0.7073,58.447,,,,,147133.74,8529.6,155663.34,211.99829780846537,318.82,4.92,706166.3299999981,78.86700690483339,85.0,83.22335634944461,100.0,,0.0,,parallel,,,,,,,,,,83.22335634944461,85.0,0.9452048247198087,313.9,6.132993095166611
VulBERTa_mlp_029_parallel,2025-12-17T04:57:04.144282,VulBERTa,mlp,True,True,3428.623186826706,0,Training completed successfully,,,,,,4.298272748268137e-05,,,,,,,,,,,,,0.7654520273208618,0.7088,58.645,,,,,147058.6,8406.73,155465.33,211.32741519063327,319.17,4.84,703931.6199999994,78.75502851996397,85.0,83.16061242870009,100.0,,0.0,,parallel,,,,,,,,,,83.16061242870009,85.0,0.9459253712708809,314.33000000000004,6.244971480036028
VulBERTa_mlp_030_parallel,2025-12-17T05:55:53.242351,VulBERTa,mlp,True,True,3435.89141869545,0,Training completed successfully,,,,,,3.394082337055034e-05,,,,,,,,,,,,,0.696752667427063,0.711,58.353,,,,,147170.64,8543.34,155713.98,212.51714713814755,318.51,4.73,709169.7199999983,78.82079712316452,85.0,83.1609229847168,100.0,,0.0,,parallel,,,,,,,,,,83.1609229847168,85.0,0.9451344060436963,313.78,6.179202876835475
VulBERTa_mlp_031_parallel,2025-12-17T06:54:43.256103,VulBERTa,mlp,True,True,3436.819573640824,0,Training completed successfully,,,,,,,,1019.0,,,,,,,,,,,0.6854239702224731,0.7782,58.573,,,,,147230.05,8610.69,155840.74,213.38865488316364,319.36,5.0,712291.3300000002,78.9715398442181,84.0,83.12612342720192,100.0,,0.0,,parallel,,,,,,,,,,83.12612342720192,84.0,0.9447468614432913,314.36,5.0284601557819
VulBERTa_mlp_032_parallel,2025-12-17T07:53:21.581650,VulBERTa,mlp,True,True,3425.127210617065,0,Training completed successfully,,,,,,,,4473.0,,,,,,,,,,,0.6873753070831299,0.8171,58.854,,,,,146722.03,8518.52,155240.55,214.6828382441372,319.22,4.7,714035.1200000001,78.96361996392062,84.0,83.08929645219483,100.0,,0.0,,parallel,,,,,,,,,,83.08929645219483,84.0,0.9451269658604019,314.52000000000004,5.036380036079379
VulBERTa_mlp_033_parallel,2025-12-17T08:51:11.394021,VulBERTa,mlp,True,True,3376.649227619171,0,Training completed successfully,,,,,,,,5642.0,,,,,,,,,,,0.6637400388717651,0.8145,58.866,,,,,144201.67,8443.84,152645.51,228.18340853658603,318.98,4.85,748441.5800000022,79.07378048780488,84.0,82.85579268292683,100.0,,0.0,,parallel,,,,,,,,,,82.85579268292683,84.0,0.9446833385403869,314.13,4.926219512195118
VulBERTa_mlp_034_parallel,2025-12-17T09:49:02.496052,VulBERTa,mlp,True,True,3377.9217274188995,0,Training completed successfully,,,,,,,,9032.0,,,,,,,,,,,0.6868480443954468,0.7911,58.916,,,,,143990.33,8473.41,152463.74,229.5503931728129,318.95,4.93,753154.8399999992,78.989332520573,84.0,82.82566290765011,100.0,,0.0,,parallel,,,,,,,,,,82.82566290765011,84.0,0.9444234412720034,314.02,5.010667479426999
VulBERTa_mlp_035_parallel,2025-12-17T10:47:11.050779,VulBERTa,mlp,True,True,3395.385692358017,0,Training completed successfully,,,,,,,,7680.0,,,,,,,,,,,0.7025989294052124,0.7042,58.948,,,,,144958.13,8442.36,153400.49,229.24652516676767,318.86,4.85,756055.0399999998,79.26076409945422,84.0,82.70679199514858,100.0,,0.0,,parallel,,,,,,,,,,82.70679199514858,84.0,0.9449652344656788,314.01,4.739235900545779
VulBERTa_mlp_036_parallel,2025-12-17T11:45:57.763344,VulBERTa,mlp,True,True,3433.454369783401,0,Training completed successfully,,,,,,,,,6.423527020077526e-05,,,,,,,,,,0.7066717147827148,0.7466,58.878,,,,,146801.13,8618.09,155419.22,221.54935532233927,319.1,4.98,738867.1000000016,79.04647676161919,84.0,83.20659670164918,100.0,,0.0,,parallel,,,,,,,,,6.423527020077526e-05,83.20659670164918,84.0,0.9445493935692124,314.12,4.953523238380811
VulBERTa_mlp_037_parallel,2025-12-17T12:44:33.329322,VulBERTa,mlp,True,True,3422.376841545105,0,Training completed successfully,,,,,,,,,0.0004127049767576,,,,,,,,,,0.7066717147827148,0.7466,58.939,,,,,146248.48,8475.51,154723.99,221.930282791817,319.24,4.88,737696.2599999998,78.96961492178099,84.0,83.48225030084235,100.0,,0.0,,parallel,,,,,,,,,0.0004127049767576,83.48225030084235,84.0,0.9452217461558483,314.36,5.0303850782190125
VulBERTa_mlp_038_parallel,2025-12-17T13:42:59.325498,VulBERTa,mlp,True,True,3412.805537700653,0,Training completed successfully,,,,,,,,,5.099367567044031e-05,,,,,,,,,,0.7066717147827148,0.7466,58.915,,,,,145840.07,8422.32,154262.39,224.545757392878,319.23,5.12,744144.6399999976,78.99336149668075,84.0,83.46650573325287,100.0,,0.0,,parallel,,,,,,,,,5.099367567044031e-05,83.46650573325287,84.0,0.9454026350816942,314.11,5.006638503319252
VulBERTa_mlp_039_parallel,2025-12-17T14:41:35.398688,VulBERTa,mlp,True,True,3422.880022764206,0,Training completed successfully,,,,,,,,,0.0001599501474806,,,,,,,,,,0.7066717147827148,0.7466,58.885,,,,,146280.03,8526.8,154806.83,223.63656240601503,319.15,5.22,743591.5700000001,78.81353383458647,84.0,83.41293233082706,100.0,,0.0,,parallel,,,,,,,,,0.0001599501474806,83.41293233082706,84.0,0.9449197428821455,313.92999999999995,5.186466165413535
VulBERTa_mlp_040_parallel,2025-12-17T15:40:15.136506,VulBERTa,mlp,True,True,3426.540603160858,0,Training completed successfully,,,,,,,,,0.0009534088184387,,,,,,,,,,0.7066717147827148,0.7466,58.832,,,,,146621.43,8610.97,155232.4,223.5777674278844,319.45,4.93,744066.8099999991,78.93900240384616,84.0,83.21364182692308,100.0,,0.0,,parallel,,,,,,,,,0.0009534088184387,83.21364182692308,84.0,0.9445285262612702,314.52,5.06099759615384
VulBERTa_mlp_001,2025-12-17T22:26:33.012398,VulBERTa,mlp,False,True,4371.647592544556,0,Training completed successfully,,,,14.0,,,,,,,,,,,,,,,0.8165772557258606,0.7908,59.057,,,,,127842.78,9978.27,137821.05,236.3210944105212,319.18,4.39,1006255.219999999,77.7259276655707,83.0,89.22827618600282,100.0,,1.0,epochs,,,,,,,,,14.0,,89.22827618600282,83.0,0.9275998114946883,314.79,5.274072334429306
VulBERTa_mlp_002,2025-12-18T00:13:27.448508,VulBERTa,mlp,False,True,6351.022691011429,0,Training completed successfully,,,,20.0,,,,,,,,,,,,,,,0.6974087357521057,0.705,59.08,,,,,184493.94,14696.01,199189.95,221.75003394213613,319.49,4.94,1371967.4599999962,78.02602230483271,84.0,89.40084047195732,100.0,,1.0,epochs,,,,,,,,,20.0,,89.40084047195732,84.0,0.9262211271201182,314.55,5.973977695167292
VulBERTa_mlp_003,2025-12-18T01:19:01.647077,VulBERTa,mlp,False,True,3870.909183740616,0,Training completed successfully,,,,12.0,,,,,,,,,,,,,,,0.6990538239479065,0.726,59.061,,,,,112898.06,8865.58,121763.64,212.9859511806848,319.12,5.1,802744.0500000009,77.78270098169276,84.0,88.85752188909525,100.0,,1.0,epochs,,,,,,,,,12.0,,88.85752188909525,84.0,0.9271902515397864,314.02,6.217299018307244
VulBERTa_mlp_004,2025-12-18T02:50:52.404328,VulBERTa,mlp,False,True,5447.3428337574005,0,Training completed successfully,,,,17.0,,,,,,,,,,,,,,,0.9852018356323242,0.7071,59.004,,,,,158744.63,12650.78,171395.41,213.6837975876364,318.85,5.09,1133806.2299999986,77.97663022992839,84.0,89.36581228797587,100.0,,1.0,epochs,,,,,,,,,17.0,,89.36581228797587,84.0,0.9261895053082226,313.76000000000005,6.023369770071611
VulBERTa_mlp_005,2025-12-18T03:24:45.387449,VulBERTa,mlp,False,True,1969.8063945770264,0,Training completed successfully,,,,6.0,,,,,,,,,,,,,,,0.7028763890266418,0.7636,59.028,,,,,57576.22,4685.17,62261.39,212.1501461377871,318.9,5.03,406479.68000000005,77.49060542797494,84.0,87.6205636743215,100.0,,1.0,epochs,,,,,,,,,6.0,,87.6205636743215,84.0,0.9247499935353194,313.87,6.509394572025059
VulBERTa_mlp_006,2025-12-18T04:19:21.470088,VulBERTa,mlp,False,True,3212.9476413726807,0,Training completed successfully,,,,,,2.04407212027388e-05,,,,,,,,,,,,,0.7404462695121765,0.6289,58.835,,,,,93380.48,7637.13,101017.61,214.9890923617771,318.73,5.09,672700.8700000006,78.01534036433365,84.0,88.66794503036114,100.0,,1.0,learning_rate,,,,,,,,,,,88.66794503036114,84.0,0.9243980331746118,313.64000000000004,5.984659635666347
VulBERTa_mlp_007,2025-12-18T05:14:03.640448,VulBERTa,mlp,False,True,3219.036843776703,0,Training completed successfully,,,,,,1.535780817024892e-05,,,,,,,,,,,,,0.7611439228057861,0.6013,58.998,,,,,93653.62,7487.59,101141.21,212.17248484848488,319.02,5.0,665160.74,77.66507177033493,84.0,88.69218500797449,100.0,,1.0,learning_rate,,,,,,,,,,,88.69218500797449,84.0,0.9259689497485742,314.02,6.334928229665067
VulBERTa_mlp_008,2025-12-18T06:09:10.310202,VulBERTa,mlp,False,True,3243.536238908768,0,Training completed successfully,,,,,,2.7043985628756564e-05,,,,,,,,,,,,,0.7119907736778259,0.7446,59.065,,,,,94304.7,7502.87,101807.57,211.8759449192772,318.8,5.05,669316.1099999966,77.59164292497626,84.0,88.71066793289016,100.0,,1.0,learning_rate,,,,,,,,,,,88.71066793289016,84.0,0.9263034173195568,313.75,6.408357075023744
VulBERTa_mlp_009,2025-12-18T07:04:03.262318,VulBERTa,mlp,False,True,3229.819051265717,0,Training completed successfully,,,,,,4.00044292966293e-05,,,,,,,,,,,,,0.6993864178657532,0.7073,59.029,,,,,93913.11,7542.85,101455.96,212.8102607313193,319.42,5.1,669288.2699999992,77.80922098569157,84.0,88.84165341812401,100.0,,1.0,learning_rate,,,,,,,,,,,88.84165341812401,84.0,0.9256539487675243,314.32,6.190779014308433
VulBERTa_mlp_010,2025-12-18T07:59:05.521796,VulBERTa,mlp,False,True,3239.1258063316345,0,Training completed successfully,,,,,,3.1637909869442554e-05,,,,,,,,,,,,,0.6991070508956909,0.7079,59.033,,,,,94541.74,7505.84,102047.58,211.9042422320859,319.01,4.97,668345.9799999989,77.54565630944832,84.0,88.7285986049461,100.0,,1.0,learning_rate,,,,,,,,,,,88.7285986049461,84.0,0.9264476433444085,314.03999999999996,6.454343690551681
VulBERTa_mlp_011,2025-12-18T08:54:17.706628,VulBERTa,mlp,False,True,3249.05135846138,0,Training completed successfully,,,,,,,,6502.0,,,,,,,,,,,0.7425037622451782,0.772,59.041,,,,,94538.44,7546.47,102084.91,211.70893139424564,318.89,5.01,669635.3499999989,77.58963009800821,84.0,88.49257034460955,100.0,,1.0,seed,,,,,,,,,,,88.49257034460955,84.0,0.9260765376587,313.88,6.4103699019917855
VulBERTa_mlp_012,2025-12-18T09:49:20.744513,VulBERTa,mlp,False,True,3239.902882814408,0,Training completed successfully,,,,,,,,2376.0,,,,,,,,,,,0.6704787015914917,0.7069,59.023,,,,,94150.9,7536.11,101687.01,213.3029889064981,318.93,5.07,672970.9300000016,77.77749603803487,84.0,88.33343898573692,100.0,,1.0,seed,,,,,,,,,,,88.33343898573692,84.0,0.9258891573269782,313.86,6.222503961965131
VulBERTa_mlp_013,2025-12-18T10:43:47.595548,VulBERTa,mlp,False,True,3203.719003200531,0,Training completed successfully,,,,,,,,5426.0,,,,,,,,,,,0.7165942788124084,0.8251,58.991,,,,,93074.86,7433.61,100508.47,217.9921417120869,318.8,5.03,679917.489999999,78.10708560436038,84.0,88.8403334402052,100.0,,1.0,seed,,,,,,,,,,,88.8403334402052,84.0,0.9260399645920389,313.77000000000004,5.892914395639622
VulBERTa_mlp_014,2025-12-18T11:38:39.460591,VulBERTa,mlp,False,True,3228.7299654483795,0,Training completed successfully,,,,,,,,1907.0,,,,,,,,,,,0.6957600712776184,0.7101,59.1,,,,,93597.36,7453.98,101051.34,216.58009223918543,318.89,5.09,680927.809999999,77.57729007633588,84.0,88.61259541984732,100.0,,1.0,seed,,,,,,,,,,,88.61259541984732,84.0,0.9262357134502126,313.8,6.422709923664115
VulBERTa_mlp_015,2025-12-18T12:33:22.297341,VulBERTa,mlp,False,True,3219.704037666321,0,Training completed successfully,,,,,,,,7178.0,,,,,,,,,,,0.6712085604667664,0.7105,59.018,,,,,93299.94,7425.6,100725.54,216.9151323763952,318.78,5.01,680028.939999999,77.82041467304626,84.0,88.81818181818181,100.0,,1.0,seed,,,,,,,,,,,88.81818181818181,84.0,0.9262788762413188,313.77,6.179585326953742
VulBERTa_mlp_016,2025-12-18T13:28:36.740827,VulBERTa,mlp,False,True,3251.3091592788696,0,Training completed successfully,,,,,,,,,3.35973705148307e-05,,,,,,,,,,0.7066717147827148,0.7466,59.045,,,,,94199.51,7530.42,101729.93,212.7120214782062,319.29,5.08,673446.2600000008,77.15476942514213,84.0,89.17214150347442,100.0,,1.0,weight_decay,,,,,,,,,,3.35973705148307e-05,89.17214150347442,84.0,0.9259763572038239,314.21000000000004,6.845230574857865
VulBERTa_mlp_017,2025-12-18T14:23:58.092965,VulBERTa,mlp,False,True,3258.2192997932434,0,Training completed successfully,,,,,,,,,1.7245063477405002e-05,,,,,,,,,,0.7066717147827148,0.7466,59.005,,,,,94525.77,7585.0,102110.77,213.16593631778065,319.4,4.93,676162.3500000002,77.21500630517023,84.0,88.98581336696091,100.0,,1.0,weight_decay,,,,,,,,,,1.7245063477405002e-05,88.98581336696091,84.0,0.9257179237802242,314.46999999999997,6.784993694829765
VulBERTa_mlp_018,2025-12-18T15:19:13.089136,VulBERTa,mlp,False,True,3251.8617372512817,0,Training completed successfully,,,,,,,,,5.1717018319914426e-05,,,,,,,,,,0.7066717147827148,0.7466,59.022,,,,,94487.58,7654.5,102142.08,213.62659823120663,319.01,4.94,676341.8100000003,77.80037902716361,84.0,89.03948199620973,100.0,,1.0,weight_decay,,,,,,,,,,5.1717018319914426e-05,89.03948199620973,84.0,0.9250602689900186,314.07,6.199620972836385
VulBERTa_mlp_019,2025-12-18T16:14:43.363858,VulBERTa,mlp,False,True,3267.141434669494,0,Training completed successfully,,,,,,,,,0.0003549290960776,,,,,,,,,,0.7066717147827148,0.7466,59.11,,,,,94677.14,7555.06,102232.2,210.20108456460204,319.25,5.03,668649.6499999991,77.22320025149324,84.0,89.11191449229801,100.0,,1.0,weight_decay,,,,,,,,,,0.0003549290960776,89.11191449229801,84.0,0.9260990177263133,314.22,6.776799748506761
VulBERTa_mlp_020,2025-12-18T17:10:06.878266,VulBERTa,mlp,False,True,3260.3810465335846,0,Training completed successfully,,,,,,,,,0.0008274749235766,,,,,,,,,,0.7066717147827148,0.7466,59.003,,,,,94379.73,7644.38,102024.11,212.3749417322837,318.98,4.98,674290.4400000008,77.1984251968504,84.0,89.0828346456693,100.0,,1.0,weight_decay,,,,,,,,,,0.0008274749235766,89.0828346456693,84.0,0.9250728087703974,314.0,6.801574803149606
bug-localization-by-dnn-and-rvsm_default_021,2025-12-18T17:25:21.519509,bug-localization-by-dnn-and-rvsm,default,False,True,851.6046724319458,0,Training completed successfully,5.033537731186141e-06,,,,,,,,,,,,,,,,,,,,,0.376,0.626,0.738,0.829,55583.48,2160.52,57744.0,74.8984375,85.31,45.06,26364.25,57.76988636363637,63.0,0.2840909090909091,3.0,,1.0,alpha,,,,,,,,,,5.033537731186141e-06,0.2840909090909091,63.0,0.9625845109448601,40.25,5.230113636363633
bug-localization-by-dnn-and-rvsm_default_022,2025-12-18T17:40:24.817993,bug-localization-by-dnn-and-rvsm,default,False,True,840.2310287952423,0,Training completed successfully,6.29612070458038e-06,,,,,,,,,,,,,,,,,,,,,0.379,0.627,0.738,0.827,54792.96,2150.93,56943.89,73.04801699716712,81.28,42.41,25785.95,51.61756373937677,53.0,0.320113314447592,3.0,,1.0,alpha,,,,,,,,,,6.29612070458038e-06,0.320113314447592,53.0,0.9622272029536444,38.870000000000005,1.3824362606232299
bug-localization-by-dnn-and-rvsm_default_023,2025-12-18T17:55:39.784238,bug-localization-by-dnn-and-rvsm,default,False,True,851.9308171272278,0,Training completed successfully,1.2757580838407052e-05,,,,,,,,,,,,,,,,,,,,,0.382,0.626,0.738,0.826,55697.33,2199.77,57897.1,72.78823033707867,80.92,57.9,25912.610000000008,50.0,50.0,0.2837078651685393,3.0,,1.0,alpha,,,,,,,,,,1.2757580838407052e-05,0.2837078651685393,50.0,0.9620055235927188,23.020000000000003,0.0
bug-localization-by-dnn-and-rvsm_default_024,2025-12-18T18:10:57.551941,bug-localization-by-dnn-and-rvsm,default,False,True,854.73273396492,0,Training completed successfully,1.4671027653833652e-05,,,,,,,,,,,,,,,,,,,,,0.383,0.628,0.74,0.829,55825.36,2228.45,58053.81,71.72331476323117,80.08,43.33,25748.66999999999,49.05571030640669,50.0,0.1532033426183844,3.0,,1.0,alpha,,,,,,,,,,1.4671027653833652e-05,0.1532033426183844,50.0,0.9616140611615328,36.75,0.944289693593312
bug-localization-by-dnn-and-rvsm_default_025,2025-12-18T18:25:51.818810,bug-localization-by-dnn-and-rvsm,default,False,True,831.2314999103546,0,Training completed successfully,1.5714756574404907e-05,,,,,,,,,,,,,,,,,,,,,0.382,0.626,0.736,0.825,54309.78,2154.74,56464.52,71.902939481268,80.63,42.48,24950.32,49.0,49.0,0.270893371757925,3.0,,1.0,alpha,,,,,,,,,,1.5714756574404907e-05,0.270893371757925,49.0,0.9618390451207236,38.15,0.0
bug-localization-by-dnn-and-rvsm_default_026,2025-12-18T18:36:23.542829,bug-localization-by-dnn-and-rvsm,default,False,True,568.6887843608856,0,Training completed successfully,,,,,7.0,,,,,,,,,,,,,,,,,0.384,0.63,0.741,0.83,36760.64,1468.7,38229.34,72.40201646090537,80.54,42.21,17593.690000000006,49.06995884773662,50.0,0.2510288065843621,3.0,,1.0,kfold,,,,,,,,,,,0.2510288065843621,50.0,0.9615818635634307,38.330000000000005,0.930041152263378
bug-localization-by-dnn-and-rvsm_default_027,2025-12-18T18:48:42.003704,bug-localization-by-dnn-and-rvsm,default,False,True,675.425971031189,0,Training completed successfully,,,,,8.0,,,,,,,,,,,,,,,,,0.384,0.627,0.74,0.828,43880.24,1767.02,45647.26,72.43045614035087,80.67,41.31,20642.68,49.82105263157895,50.0,0.287719298245614,3.0,,1.0,kfold,,,,,,,,,,,0.287719298245614,50.0,0.9612896809140351,39.36,0.1789473684210492
bug-localization-by-dnn-and-rvsm_default_028,2025-12-18T18:54:46.595001,bug-localization-by-dnn-and-rvsm,default,False,True,301.5569911003113,0,Training completed successfully,,,,,4.0,,,,,,,,,,,,,,,,,0.367,0.617,0.731,0.821,18949.23,787.36,19736.59,72.20785185185187,80.52,43.28,9748.060000000003,49.39259259259259,50.0,0.1481481481481481,3.0,,1.0,kfold,,,,,,,,,,,0.1481481481481481,50.0,0.9601065837614299,37.239999999999995,0.6074074074074076
bug-localization-by-dnn-and-rvsm_default_029,2025-12-18T18:57:48.810922,bug-localization-by-dnn-and-rvsm,default,False,True,119.18197321891785,0,Training completed successfully,,,,,2.0,,,,,,,,,,,,,,,,,0.381,0.629,0.744,0.833,6949.01,307.71,7256.72,71.89684210526318,73.88,57.22,4098.120000000001,49.0,49.0,0.0,0.0,,1.0,kfold,,,,,,,,,,,0.0,49.0,0.9575965449955351,16.659999999999997,0.0
bug-localization-by-dnn-and-rvsm_default_030,2025-12-18T19:02:29.861416,bug-localization-by-dnn-and-rvsm,default,False,True,218.01631951332087,0,Training completed successfully,,,,,3.0,,,,,,,,,,,,,,,,,0.376,0.624,0.737,0.826,13464.16,557.08,14021.24,72.22525252525251,79.95,46.05,7150.299999999999,49.0,49.0,0.2424242424242424,3.0,,1.0,kfold,,,,,,,,,,,0.2424242424242424,49.0,0.9602688492601225,33.900000000000006,0.0
bug-localization-by-dnn-and-rvsm_default_031,2025-12-18T19:17:53.007898,bug-localization-by-dnn-and-rvsm,default,False,True,860.1108856201172,0,Training completed successfully,,,,,,,19688.0,,,,,,,,,,,,,,,0.383,0.627,0.739,0.827,56221.07,2208.33,58429.4,71.63606648199445,80.19,42.46,25860.619999999995,48.99445983379501,49.0,0.2659279778393352,3.0,,1.0,max_iter,,,,,,,,,19688.0,,0.2659279778393352,49.0,0.9622051569928837,37.73,0.005540166204987429
bug-localization-by-dnn-and-rvsm_default_032,2025-12-18T19:33:01.163684,bug-localization-by-dnn-and-rvsm,default,False,True,845.1205389499664,0,Training completed successfully,,,,,,,13681.0,,,,,,,,,,,,,,,0.382,0.629,0.741,0.829,55216.68,2174.93,57391.61,71.68346478873237,79.84,40.91,25447.62999999999,48.98309859154929,49.0,0.276056338028169,3.0,,1.0,max_iter,,,,,,,,,13681.0,,0.276056338028169,49.0,0.9621036942507799,38.93000000000001,0.016901408450706867
bug-localization-by-dnn-and-rvsm_default_033,2025-12-18T19:48:18.314928,bug-localization-by-dnn-and-rvsm,default,False,True,854.1158194541931,0,Training completed successfully,,,,,,,19784.0,,,,,,,,,,,,,,,0.379,0.627,0.739,0.827,55567.46,2221.71,57789.17,71.4614285714286,80.11,48.42,25511.73000000001,48.66666666666666,49.0,0.2240896358543417,3.0,,1.0,max_iter,,,,,,,,,19784.0,,0.2240896358543417,49.0,0.961554907260305,31.689999999999998,0.3333333333333428
bug-localization-by-dnn-and-rvsm_default_034,2025-12-18T20:03:07.299406,bug-localization-by-dnn-and-rvsm,default,False,True,825.94904255867,0,Training completed successfully,,,,,,,1097.0,,,,,,,,,,,,,,,0.384,0.63,0.74,0.829,53787.89,2158.72,55946.61,71.77476878612723,79.94,57.51,24834.07000000002,48.29190751445087,49.0,0.2341040462427745,3.0,,1.0,max_iter,,,,,,,,,1097.0,,0.2341040462427745,49.0,0.9614146415663076,22.43,0.7080924855491304
bug-localization-by-dnn-and-rvsm_default_035,2025-12-18T20:18:11.746037,bug-localization-by-dnn-and-rvsm,default,False,True,841.4112598896027,0,Training completed successfully,,,,,,,6563.0,,,,,,,,,,,,,,,0.383,0.629,0.741,0.829,54769.1,2151.56,56920.66,72.01282485875701,79.97,41.48,25492.539999999983,48.02824858757062,49.0,0.2994350282485876,3.0,,1.0,max_iter,,,,,,,,,6563.0,,0.2994350282485876,49.0,0.9622007193873015,38.49,0.9717514124293771
bug-localization-by-dnn-and-rvsm_default_036,2025-12-18T20:33:14.814882,bug-localization-by-dnn-and-rvsm,default,False,True,840.0331673622131,0,Training completed successfully,,,,,,,,2549.0,,,,,,,,,,,,,,0.385,0.626,0.74,0.828,54681.35,2108.92,56790.27,71.33056338028165,79.66,50.89,25322.349999999984,48.0,48.0,0.2816901408450704,3.0,,1.0,seed,,,,,,,,,,,0.2816901408450704,48.0,0.9628647653902684,28.769999999999996,0.0
bug-localization-by-dnn-and-rvsm_default_037,2025-12-18T20:48:06.757274,bug-localization-by-dnn-and-rvsm,default,False,True,828.906819820404,0,Training completed successfully,,,,,,,,519.0,,,,,,,,,,,,,,0.386,0.627,0.738,0.826,53772.88,2087.33,55860.21,71.22102272727268,79.74,37.93,25069.799999999985,48.0,48.0,0.2443181818181818,3.0,,1.0,seed,,,,,,,,,,,0.2443181818181818,48.0,0.9626329725577473,41.809999999999995,0.0
bug-localization-by-dnn-and-rvsm_default_038,2025-12-18T21:03:00.700753,bug-localization-by-dnn-and-rvsm,default,False,True,830.908492565155,0,Training completed successfully,,,,,,,,1888.0,,,,,,,,,,,,,,0.383,0.627,0.738,0.827,54316.89,2092.17,56409.06,71.04341880341885,79.12,48.8,24936.240000000013,48.0,48.0,0.2193732193732193,3.0,,1.0,seed,,,,,,,,,,,0.2193732193732193,48.0,0.9629107451888048,30.320000000000007,0.0
