experiment_id,repository,model,timestamp,hyperparam_learning_rate,hyperparam_dropout,training_duration,is_densenet121,is_hrnet18,is_pcb,gpu_util_avg,gpu_temp_max,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation,energy_cpu_total_joules,energy_gpu_total_joules,perf_map,perf_rank1,perf_rank5
Person_reID_baseline_pytorch_pcb_006,Person_reID_baseline_pytorch,pcb,2025-12-03T01:43:02.241761,0.0685888900432689,0.22718341781049617,-0.049956398251921975,0,0,1,0.8473708249346485,0.19488070150815193,-0.47827372072627794,1.0415781569522062,1.016114851791123,-0.5590781345446871,-0.4156164264971122,0.7755830964731897,0.8343436704679014,0.8807314083276756
Person_reID_baseline_pytorch_pcb_007,Person_reID_baseline_pytorch,pcb,2025-12-03T02:52:50.555754,0.20599059584788668,-0.9754331186073321,-0.049956398251921975,0,0,1,0.84532311743807,0.19488070150815193,-0.49595468460972403,1.0698292259016704,1.059742688352769,-0.5648794252043798,-0.41354053047191947,0.7992687639097146,0.9248243940058737,0.9454330315312122
Person_reID_baseline_pytorch_pcb_008,Person_reID_baseline_pytorch,pcb,2025-12-03T04:06:48.886838,0.20599059584788668,0.22718341781049617,-0.049956398251921975,0,0,1,0.8645365981423632,0.656230933649903,-0.47338761084637904,1.002425860310286,0.6112211988440643,-0.4760604704306643,-0.17106728416667533,0.7526425961020871,0.8989727587093116,0.9130822199294439
Person_reID_baseline_pytorch_hrnet18_002,Person_reID_baseline_pytorch,hrnet18,2025-12-04T00:29:59.987074,2.7192837793553943,0.22718341781049617,-0.049956398251921975,0,1,0,-1.0116689850896905,0.19488070150815193,-0.8890229105830697,0.0970098081636105,-1.1089796180744609,-0.6631939112894567,-0.09638333536766622,-3.2212535244474774,-3.1714412048961362,-3.064869428880693
Person_reID_baseline_pytorch_hrnet18_003,Person_reID_baseline_pytorch,hrnet18,2025-12-04T01:39:40.473332,0.20599059584788668,-3.494279196430774,-0.049956398251921975,0,1,0,-1.0231852772004715,0.19488070150815193,-1.1604383609907072,0.0732113533420511,-1.143250829500814,-0.6515087047227809,-0.09045499193505692,0.6171286426337955,0.3949964342409632,0.2662838384772372
Person_reID_baseline_pytorch_hrnet18_004,Person_reID_baseline_pytorch,hrnet18,2025-12-04T02:52:04.281180,0.20599059584788668,0.22718341781049617,-0.049956398251921975,0,1,0,-0.8373923478837323,0.19488070150815193,-0.9785502753218902,0.13032764491379323,-1.1356747873996402,-0.5952042715875009,0.014133000856824209,0.4418813167130029,0.14949294146670172,0.03982815726485917
Person_reID_baseline_pytorch_pcb_005,Person_reID_baseline_pytorch,pcb,2025-12-04T04:00:08.109631,-2.4178497675965382,0.22718341781049617,-0.049956398251921975,0,0,1,0.839037455145139,0.19488070150815193,-0.5471540947271485,1.0841082987946054,0.9457735576162205,-0.6045472966583623,-0.28334860543204293,0.8532933761525707,0.8731211234127446,1.2688322222573156
Person_reID_baseline_pytorch_pcb_006,Person_reID_baseline_pytorch,pcb,2025-12-04T05:12:21.266716,0.20599059584788668,0.22718341781049617,-0.049956398251921975,0,0,1,0.8596125827972927,0.19488070150815193,-0.5347876831105208,0.9787809439069309,-0.22063860933676133,-0.521897516678805,-0.004639612800252466,0.6572079855095309,0.7697581034980403,0.8807314083276756
Person_reID_baseline_pytorch_densenet121_022_parallel,Person_reID_baseline_pytorch,densenet121,2025-12-05T01:34:40.753377,0.20599059584788668,0.22718341781049617,-2.881575880985878,1,0,0,-0.08558293195561323,0.656230933649903,0.6658261866599875,-0.6547142873612536,-0.5486701120684732,-1.5625676040036773,-1.9163545421065227,-0.49191946869456277,-0.10893636895584084,-0.34827265666479285
Person_reID_baseline_pytorch_densenet121_023_parallel,Person_reID_baseline_pytorch,densenet121,2025-12-05T02:16:55.864001,0.9415138929683812,0.22718341781049617,-0.049956398251921975,1,0,0,0.03207625950083663,0.656230933649903,0.7327739071979157,-0.7167438083155114,-0.9933029933786973,-1.0588534041091722,-1.1681288874576334,-0.09083329573293854,0.05905573920027367,0.524981405999804
Person_reID_baseline_pytorch_densenet121_024_parallel,Person_reID_baseline_pytorch,densenet121,2025-12-05T02:59:02.337963,0.20599059584788668,-0.9559771406645097,-0.049956398251921975,1,0,0,0.05253522957323814,0.656230933649903,0.6421057107232077,-0.7233459602982667,-1.0105841735135699,-1.0628253632976847,-1.1751421481863336,0.13745395737997965,-0.1735654571972462,0.39557815959273085
Person_reID_baseline_pytorch_densenet121_025_parallel,Person_reID_baseline_pytorch,densenet121,2025-12-05T04:02:38.475882,0.20599059584788668,0.22718341781049617,-0.049956398251921975,1,0,0,0.4554132810103126,0.19488070150815193,0.5785725487951826,-0.4933454098292622,0.4838493685503119,-0.5123973124742807,-0.4867037952343355,-0.5783854613926114,-0.56120942283106,-0.41286535457673784
Person_reID_baseline_pytorch_densenet121_008,Person_reID_baseline_pytorch,densenet121,2025-12-07T08:36:31.995087,2.92945980678449,1.5294481481674391,2.3910948799670053,1,0,0,0.10974217927374565,0.19488070150815193,-1.0599039380084216,0.6383862707495319,0.6804156735796631,-0.41487371355703384,0.09469588079492816,-0.5884718298852438,-0.7809048015803037,-0.31592184506301246
Person_reID_baseline_pytorch_densenet121_009,Person_reID_baseline_pytorch,densenet121,2025-12-07T09:40:27.808233,-1.590376797713008,-1.280144336638632,1.024106164164406,1,0,0,0.133442899588938,0.19488070150815193,-0.9895872256244571,0.5689869057215013,0.8518657979918683,-0.7051759268802761,-0.431577977536219,-0.18216948746569217,-0.3802914970266645,-0.6716718473908962
Person_reID_baseline_pytorch_densenet121_010,Person_reID_baseline_pytorch,densenet121,2025-12-07T11:02:03.216216,-2.324213905308514,-1.9125832730783365,2.8793051356107906,1,0,0,0.13526540092682893,0.19488070150815193,-1.0409398738767084,0.5717505972491664,0.7000743848042081,-0.3099015229380351,0.18807763469489505,-0.7864467513013078,-0.8971936391432939,-0.4775669777802744
Person_reID_baseline_pytorch_densenet121_011,Person_reID_baseline_pytorch,densenet121,2025-12-07T11:44:43.543179,0.0673661857978054,-0.04968061499207475,-1.4169451140545213,1,0,0,0.18207236621892808,0.19488070150815193,-0.9890019026062925,0.589407515342581,1.0367484019204303,-1.1844171232592065,-1.3155269184267864,-0.20173012293293155,-0.40614313232322663,-0.34827265666479285
Person_reID_baseline_pytorch_densenet121_012,Person_reID_baseline_pytorch,densenet121,2025-12-07T12:32:18.144298,1.9523911118350934,-2.372296962632178,-0.9287348584107358,1,0,0,0.16104676001758925,0.19488070150815193,-0.9216846676950142,0.5562432170106013,0.8960288919044803,-1.077148311852732,-1.146886956542259,-0.5181067684221343,-0.23815102416711212,-0.6069702241873476
Person_reID_baseline_pytorch_hrnet18_001_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-07T17:25:23.679030,0.20599059584788668,0.22718341781049617,-0.7334507561532216,0,1,0,0.9526205369481054,0.19488070150815193,0.5633333049075159,-1.6304509350451821,-0.28727436849878657,0.22004120147167328,0.6450940354271051,0.3080706022513844,0.13656712381842065,0.16923140367193232
Person_reID_baseline_pytorch_hrnet18_002_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-07T19:11:20.534838,-2.0146117849334466,0.22718341781049617,-0.049956398251921975,0,1,0,0.9654641319101175,0.656230933649903,0.4611713323752925,-2.1775083191046374,0.26010915203166707,0.5339078591966474,0.9459789893450208,0.6193109176110939,0.29163341432625406,-0.12181697545240278
Person_reID_baseline_pytorch_hrnet18_003_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-07T21:04:34.017284,0.20599059584788668,0.22718341781049617,-0.049956398251921975,0,1,0,0.964169231442949,0.656230933649903,0.3850417769837505,-2.0193637483549214,0.06023405467540011,0.711831346237605,1.257785661199891,-0.18741227003310248,-0.28985429476023644,-0.12181697545240278
Person_reID_baseline_pytorch_hrnet18_004_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-07T22:50:24.140934,0.20599059584788668,1.078864311754141,-0.049956398251921975,0,1,0,0.9665792677413378,0.656230933649903,0.3275078946765142,-2.2068341569815257,0.3952095744888473,0.5301987502485509,0.9503791954900636,-0.025444885742448214,-0.14771382190068405,-0.5746194125855792
Person_reID_baseline_pytorch_hrnet18_013_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-09T22:27:20.017461,0.20599059584788668,0.22718341781049617,-0.4405246027669503,0,1,0,0.9610565246100996,0.656230933649903,0.345432060976908,-2.155245248465114,0.15028356094262976,0.34371409812458803,0.7652521455585571,-0.400343758976498,-0.35443986173010233,-0.15416778705417106
Person_reID_baseline_pytorch_hrnet18_014_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-10T00:52:32.401502,0.20599059584788668,0.22718341781049617,2.293452828838248,0,1,0,0.9650346949642122,0.656230933649903,0.2450202685654484,-1.840952106402329,0.08187493157400517,1.5480896516273026,2.490725267028729,-0.4143688676720588,-0.23815102416711212,-0.31592184506301246
Person_reID_baseline_pytorch_hrnet18_015_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-10T02:37:48.163385,2.278274569985421,0.22718341781049617,-0.049956398251921975,0,1,0,0.9658349629333569,0.19488070150815193,0.11587649708843024,-2.1581624784109827,-0.26864219245839016,0.5170089782855204,0.9726251345214516,-3.3954097128796223,-3.029300732036584,-2.870873484561663
Person_reID_baseline_pytorch_hrnet18_016_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-10T04:23:59.241562,0.33728160338081387,0.22718341781049617,-0.049956398251921975,0,1,0,0.9642461924558967,0.656230933649903,0.13232833689174167,-2.2685566010993767,0.4059143405380149,0.5490959301995454,0.9051366094259484,-0.34842158238250315,-0.6516466250974882,-0.31592184506301246
Person_reID_baseline_pytorch_hrnet18_017_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-10T06:17:15.425371,0.20599059584788668,0.22718341781049617,-0.049956398251921975,0,1,0,0.9689790058440235,1.1175811657916543,0.3700798335120423,-2.084924652927862,0.5476752289668179,0.721679468578535,1.207064052318623,-0.4657853951859483,-0.5999868757759081,-0.5099177893820427
Person_reID_baseline_pytorch_hrnet18_018_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-10T08:10:25.408993,0.20599059584788668,0.22718341781049617,-0.049956398251921975,0,1,0,0.9569891402241226,0.656230933649903,0.3559726287967685,-1.6335217034092553,0.08764261038778653,0.7069889544953748,1.2690076347327564,-0.4300439891553297,-0.32863174770508446,-0.0571153522488662
Person_reID_baseline_pytorch_hrnet18_019_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-10T09:55:46.852104,0.20599059584788668,1.7512934216526346,-0.049956398251921975,0,1,0,0.9666557302878489,0.656230933649903,0.3028358549329225,-1.8980683979740711,0.053254129649917874,0.5115798198449869,1.0227837745121664,0.3857010426023284,0.12364130617013958,-0.024764540647097915
Person_reID_baseline_pytorch_hrnet18_020_parallel,Person_reID_baseline_pytorch,hrnet18,2025-12-10T11:41:25.897999,0.20599059584788668,1.3020179100366118,-0.049956398251921975,0,1,0,0.9676978797025791,0.656230933649903,0.3241679943911375,-2.204224003872065,0.13941407273530107,0.5238271542187428,0.9370413820276764,-0.6075002031629008,-0.5224319698862169,-0.9303694149134509
Person_reID_baseline_pytorch_pcb_001_parallel,Person_reID_baseline_pytorch,pcb,2025-12-08T19:43:46.941332,0.20599059584788668,0.22718341781049617,-0.8310928072819788,0,0,1,1.0156006666289514,0.19488070150815193,0.5962080131544014,-1.1706033725253766,1.094389963056071,0.8821346189551897,1.4227775051723317,0.8756750012246108,1.0669648668654261,1.0748362779382974
Person_reID_baseline_pytorch_pcb_002_parallel,Person_reID_baseline_pytorch,pcb,2025-12-08T21:12:17.639887,0.20599059584788668,0.22718341781049617,-2.198081523084578,0,0,1,1.009245814184944,0.19488070150815193,0.6382229784158986,-1.08354708940393,1.3535388832674438,0.10036777035566258,0.22745749353962183,0.9072381490669897,1.1186246161870061,0.816029785124139
Person_reID_baseline_pytorch_pcb_003_parallel,Person_reID_baseline_pytorch,pcb,2025-12-08T23:58:22.006181,0.20599059584788668,0.22718341781049617,1.3170323175506773,0,0,1,1.0190824593300554,0.19488070150815193,0.6064198211710995,-0.8810299157933722,1.1067782304716363,2.116434318252302,3.0319614162798922,0.7403207264131964,1.0152615962723017,0.6543846524068772
Person_reID_baseline_pytorch_pcb_004_parallel,Person_reID_baseline_pytorch,pcb,2025-12-09T02:13:50.385268,-1.5013500945641396,0.22718341781049617,-0.049956398251921975,0,0,1,1.0177418698988863,0.19488070150815193,0.708589604431309,-0.8265237773310913,1.2655167801355185,1.3334163025083932,1.9296748708893734,0.9730789819186283,1.2091053397249785,0.9454330315312122
Person_reID_baseline_pytorch_pcb_005_parallel,Person_reID_baseline_pytorch,pcb,2025-12-09T04:28:43.668867,-1.8715079240314065,0.22718341781049617,-0.049956398251921975,0,0,1,1.0170429088212283,0.19488070150815193,0.7140926415105195,-0.984668348080808,1.2468186572390132,1.3161231993377005,1.9636401361309594,0.9571111162310862,1.1444762514835731,1.1717797874520106
Person_reID_baseline_pytorch_pcb_006_parallel,Person_reID_baseline_pytorch,pcb,2025-12-09T06:43:40.977726,0.2781571754926756,0.22718341781049617,-0.049956398251921975,0,0,1,1.0145150183181004,0.19488070150815193,0.6290529973772985,-0.8787268395203176,1.1672344112568804,1.3114306587830367,1.9750536858185788,0.82037295972675,0.8860469410610305,0.8807314083276756
Person_reID_baseline_pytorch_pcb_007_parallel,Person_reID_baseline_pytorch,pcb,2025-12-09T09:08:44.329259,0.20599059584788668,0.22718341781049617,-0.049956398251921975,0,0,1,1.0176973763620558,0.19488070150815193,0.5960003875952121,-0.7393139557914419,0.8794269527256783,1.5618996439555979,2.3474301679091347,0.8556353297867432,0.9506760293024359,0.7513281619206025
Person_reID_baseline_pytorch_pcb_008_parallel,Person_reID_baseline_pytorch,pcb,2025-12-09T11:33:54.189417,0.20599059584788668,0.22718341781049617,-0.049956398251921975,0,0,1,1.0189960559661864,0.656230933649903,0.6126832985642574,-1.1216246171184256,1.167723075958704,1.5755246321954872,2.339956572316324,0.796793744728145,1.079890684513707,1.2688322222573156
Person_reID_baseline_pytorch_pcb_009_parallel,Person_reID_baseline_pytorch,pcb,2025-12-09T13:59:23.675513,0.20599059584788668,0.22718341781049617,-0.049956398251921975,0,0,1,1.0197568572756452,0.656230933649903,0.6792580563039032,-0.964247738459728,1.277708054164867,1.5799301084269814,2.272585228888967,0.879108092347434,1.1057423198102694,0.9777838431329805
Person_reID_baseline_pytorch_pcb_010_parallel,Person_reID_baseline_pytorch,pcb,2025-12-09T16:16:20.907867,0.20599059584788668,-3.6275082186843983,-0.049956398251921975,0,0,1,1.017354874628615,0.19488070150815193,0.6323064774679227,-0.9220246734537353,1.3092050060683684,1.3758520135444887,1.8248313144028603,0.7836202555359207,1.0669648668654261,1.1394289758502425
Person_reID_baseline_pytorch_pcb_011_parallel,Person_reID_baseline_pytorch,pcb,2025-12-09T18:33:11.750267,0.20599059584788668,1.5134754672847017,-0.049956398251921975,0,0,1,1.0156659358467093,0.19488070150815193,0.630297363308542,-0.8533930005167226,1.3013775654512736,1.37089736616423,1.8392590415999406,0.8033671827695171,1.131550433835292,1.1070781642484742
Person_reID_baseline_pytorch_pcb_012_parallel,Person_reID_baseline_pytorch,pcb,2025-12-09T20:48:49.459429,0.20599059584788668,-1.3084420180070913,-0.049956398251921975,0,0,1,1.017832741570842,0.656230933649903,0.651135567849604,-0.97284588987913,1.8571168081567542,1.3463721112069242,1.8976811837639858,0.8673450979576086,1.054039049217145,1.0748362779382974
