duration_seconds,perf_best_val_accuracy,perf_test_accuracy,energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,num_mutated_params
1.2476072719606102,0.7686839314371137,0.7695722142351864,1.2981508074096497,1.3175960308554153,1.2996862962282196,-1.3425708674702739,1.4311724203204077,0.31282511871507995,1.154952587153172,-1.4200711708679796,-1.3908617506786984,1.4006878284403372,1.2620293547758479,-0.05418060522241269
1.2549550492095893,-0.45496724063734884,-0.4523915649251528,1.305494601056925,1.33968598669381,1.3081249917133417,-1.244469657581793,1.4245703539956305,1.310582040646471,1.2009696811132227,-1.3523440616205458,-1.3908617506786984,1.4010628177800202,1.2620293547758479,-0.05418060522241269
1.2429565204584077,1.6864223104929672,1.6860450486054475,1.2914712901514043,1.3166835214322339,1.2934342993765136,-1.2769397502161464,1.406864812488276,0.28555572212418234,1.1744768413507463,-1.415675172751401,-1.058411868809156,1.3920952628093273,1.2620293547758479,-0.05418060522241269
1.2421980066880929,-1.7933357100937692,-1.788914448381751,1.293851749667069,1.307730087388942,1.2949737888551864,-1.202165862547129,1.4242702600717774,1.6053945171236175,1.2027425479993836,-1.365124328610767,-1.3908617506786984,1.406096529135149,1.2620293547758479,-0.05418060522241269
1.3635598423629665,-0.015217600673081658,-0.03234151583878876,1.3972232222399006,1.4183289399025247,1.3988889934109408,-1.2222046560891002,1.4269711053864595,1.8180958105326177,1.3340745034203685,-1.3815418106442432,-1.058411868809156,1.4060500959686715,1.2620293547758479,-0.05418060522241269
1.3647179783751533,0.156858345399896,0.13949714060564028,1.39829757931063,1.4155507552725428,1.3996775124122125,-1.2767636832555154,1.4128666909653453,1.1481776342829046,1.3145480417620654,-1.3830021908639822,-1.058411868809156,1.4012501197337472,1.2620293547758479,-0.05418060522241269
1.0031271824025492,-0.37848904238268305,-0.3760188287276197,1.1260012908963242,1.1693923036226674,1.1293016554281592,-1.2913020478716388,1.3999626522396456,1.3511831422373628,0.8929422686376891,-1.3506353853201958,-1.3908617506786984,1.4037476809448486,1.2620293547758479,-0.05418060522241269
1.4241966888952964,-0.58880408758298,-0.5860438532708018,1.4640191190266445,1.4727519957231918,1.4647713987150996,-1.3795150326310088,1.4464772104369348,1.7105331906462997,1.3393890570675264,-1.4018936869634484,-1.3908617506786984,1.4044957046226068,1.2620293547758479,-0.05418060522241269
1.336822505236793,-0.16817399718238607,-0.1659938041844377,1.3880100762577274,1.3991346204020465,1.3889344439019036,-1.4191236373810003,1.4215694147570967,1.7796156620099064,1.2239582689692992,-1.3488579754940277,-1.3908617506786984,1.405499793122795,1.2620293547758479,-0.05418060522241269
1.3635023727171918,-0.3020108441280444,-0.2996460925301138,1.416656520275598,1.4310317938529473,1.4178241775911355,-1.4213320061936816,1.402963591478181,1.7611330709871875,1.2528408689100359,-1.3109196863216857,-1.3908617506786984,1.4069242128742507,1.2620293547758479,-0.05418060522241269
1.3523215227884737,1.877617806129591,1.8769768890992395,1.4142539725289547,1.4160002339240603,1.4144842028674247,-1.4276654747739748,1.4248704479194836,1.8174898239417085,1.2381323742157118,-1.2681779124380843,-1.3908617506786984,1.409159831308112,1.2620293547758479,-0.05418060522241269
1.3304000480185059,-1.659498863148138,-1.655262160036102,1.4005132823493205,1.4065047150749177,1.4010575882917766,-1.4303254814696609,1.4035637793258873,1.3745136259873532,1.2126275570779526,-1.248480112961388,-1.3908617506786984,1.4022026225595496,1.2620293547758479,-0.05418060522241269
1.4374140748516644,-0.2828912945643712,-0.2614597244313337,1.4872295045597401,1.4735267252582196,1.486318384459668,-1.4699979644765673,1.4434762711983995,1.4732894403054926,1.3174541637923964,-1.2637796604026206,-1.058411868809156,1.4076652350930716,1.2620293547758479,-0.05418060522241269
1.4441794508045178,-0.015217600673081658,-0.013248331789398713,1.4955839252998389,1.4694181741672132,1.4937484662477978,-1.4150485015438234,1.4299720446249933,0.8303376673512222,1.3463070549910432,-1.197730679556455,-1.058411868809156,1.4044607265910731,1.2620293547758479,-0.05418060522241269
-1.5295777419598016,-0.9903146284199279,-0.9870007183078029,-1.2369158241449854,-1.1368352248928073,-1.2295764047031577,-0.17688991406189453,-1.0599072415873114,-1.0285262002616193,-1.89009616720911,-0.6233025494267095,-0.7259619869396134,-0.990584465716501,-1.2084600688053364,-0.05418060522241269
-0.7206638862209831,0.0803801471452302,0.08221758845749727,-0.8105984821656324,-0.8003880314552024,-0.8098983973080585,0.5616842370202636,-0.8666467546256719,-0.8076440878753499,-0.7203116871814371,0.28086976124699786,-0.061062223200528495,-0.9202890587139176,-1.4400684522660725,-0.05418060522241269
-0.7854134270966988,0.3862929401638662,0.3877085332476024,-0.8427375824442787,-0.8359465360322832,-0.8422935539043042,0.8625433777899785,-0.6910918091713868,-0.7770417650344542,-0.7572125202566945,0.45936520592079944,0.271387658669014,-0.8806074535911778,-1.3628656577791605,-0.05418060522241269
-0.7825728232254053,-0.5696845380193067,-0.5669506692214117,-0.841764070821543,-0.8328792395058475,-0.8411645837781212,0.8545870480818908,-0.6970936876484568,-0.7861315638980866,-0.754363240339735,0.48789150187683694,0.6038375405385564,-0.8893479688314426,-1.1312572743184244,-0.05418060522241269
-0.7606086812032565,-0.2064130963097054,-0.2041801722831907,-0.8291929705773509,-0.8225818868813852,-0.8287613341052712,1.0529252181319537,-0.5962621292336879,-0.7834046242389967,-0.6944318776548293,0.5424076717890308,0.6038375405385564,-0.6312555838653322,-0.7452433018838643,-0.05418060522241269
-0.7688436500045759,0.3480538410365197,0.3495221651488223,-0.8330111566684556,-0.8308396454238363,-0.8329092726015435,1.1203190410774655,-0.5440457864831834,-0.7782537382162716,-0.689127717468528,0.5907211938356325,0.6038375405385564,-0.6114193502412298,-0.7452433018838643,-0.05418060522241269
-0.7821121528193045,-1.5065424666388336,-1.502516687641063,-0.8422134395862128,-0.8411663609752822,-0.8421956595385,0.8732928612818236,-0.699194345115431,-0.7918884365117204,-0.7511345531125034,0.490936937069724,0.6038375405385564,-0.8860957337908218,-1.3628656577791605,-0.05418060522241269
-0.7673515894598735,1.3805095174743585,1.3805541038153695,-0.8355985575612422,-0.8308983712778033,-0.8353091932097928,0.7487438255286062,-0.7595132238099797,-0.7876465303753586,-0.7516996630553607,0.46103810851171084,0.271387658669014,-0.9264503353540001,-1.2084600688053364,-0.05418060522241269
-0.0257756336994051,0.9981185262010839,0.9986904228277584,-0.33442039872172946,-0.48780838028184276,-0.34582780943087,1.2954285726272574,-0.31357365296371137,-0.44011322048914364,0.4051357604448001,0.7338177921150716,0.9362874224080989,-0.2511755261604062,0.02678464298525568,-0.05418060522241269
-0.6565888032895573,0.6157275349278092,0.6168267418401473,-0.6899704886149699,-0.7541798191298568,-0.6947848483900704,1.2642207123208546,-0.3258775038417047,-0.37739360833007934,-0.4966134129803548,1.0463601296078289,0.9362874224080989,-0.24657611678059524,0.02678464298525568,-0.05418060522241269
-0.6703963366970566,-1.124151475365559,-1.120653006653452,-0.6974084288205162,-0.7638763610945017,-0.7023909388838412,1.273286658027849,-0.31777496789766135,-0.38648340719371216,-0.5166888885138136,1.055386399256828,0.9362874224080989,-0.22951031647368583,0.10398743747216768,-0.05418060522241269
-0.646718788855072,0.6539666340551286,0.6741062939882904,-0.6790945695728743,-0.7532695683933667,-0.6846477527091825,1.188740487596634,-0.3630891503995362,-0.38224150105735033,-0.49769249335952614,1.1153523273482413,1.2687373042776413,0.041720816857408596,0.4127986154198157,-0.05418060522241269
-1.361485591713773,-0.9903146284199279,-0.9870007183078029,-1.1462148488557509,-1.0785159345300923,-1.1412721665737253,0.7599532443709328,-0.5515481345795202,-0.9094498351480336,-1.5689017114605215,0.23810736678064376,0.271387658669014,-0.6414414311969261,-0.6680405073969524,6.284950205799895
0.3451667602618283,-1.6977379622754574,-1.6934485281348548,-0.009253756846457031,-0.01964813114279057,-0.010025828758614491,0.6539817744809634,-0.5974625049291024,-0.7849195907162687,0.7094142607847772,0.8083448219762133,0.9362874224080989,-0.9017604691091275,-0.8996488908576884,0.0
-0.838637386364079,1.456987715728997,1.4187404719141226,-0.7140088207076282,-0.6448593832834039,-0.7089277345840083,0.5503793953859267,-0.777518859241189,-0.6082744994663444,-0.8852192120441973,0.9411851075281054,0.9362874224080989,-0.8502645204645989,-0.9768516853446004,0.0
-0.06507781802006603,-2.271324449185356,-2.3235236017644008,-0.22485191000179083,-0.21971356348856347,-0.22448656962528818,0.5318950046828186,-0.7015950965062592,-0.58191408276181,0.14937614287440273,1.0838367992486908,1.2687373042776413,-0.8557139127624748,-0.8996488908576884,0.0
-0.26482020020063923,-1.8315748092211157,-1.827100816480531,-0.33319124298307373,-0.3307076861730787,-0.3330306355120613,0.04273845690059607,-0.8597445943770413,-0.5652494515118173,-0.23073948634970526,1.1658696862257347,1.2687373042776413,-0.8765586393637669,-0.7452433018838643,0.0
0.17046534786547612,0.5392493366731707,0.5213608215932514,-0.04378092078585895,-0.07450485480813765,-0.04606419793428969,-0.045445523626853036,-0.9071594343458912,-0.5588865923072747,0.30612342129670106,1.1779503434190104,1.2687373042776413,-0.9088733820515913,-0.8996488908576884,0.0
-0.17200656128228975,1.0745967244557497,1.0559699749759015,-0.19207876886340483,-0.23394328964213068,-0.19519939151598467,0.06621236256584019,-0.8327361412302282,-0.30013031798920337,-0.10435224292872199,1.173663792898992,1.2687373042776413,-0.3857068504409073,0.3355958209329037,0.0
-0.8120461726090507,1.1319553731467151,1.1132495271240446,-0.6068425176321857,-0.5853136260474529,-0.6052879417457474,0.1263562488873655,-0.8057276880834159,-0.3174009358301053,-0.9199503871698964,1.1836624215606002,1.2687373042776413,-0.4056937666357287,0.2583930264459917,0.0
-0.7625490331942834,-1.7359770614028038,-1.731634896233635,-0.5647095791420125,-0.5358754917539165,-0.5626098536839398,0.010850882199872644,-0.7661152901347562,-0.30558419730738307,-0.8762794560389975,1.1570823200234979,1.2687373042776413,-0.43608844003666397,0.18119023195907968,0.0
-0.10256873239353952,0.7878034810007869,0.8077585823339665,-0.10086596218910945,-0.13573559231560647,-0.10346097209848898,0.0391224012638529,-0.8141303179513133,-0.3128560363982889,-0.023574265100840427,1.1935831472050333,1.2687373042776413,-0.49401891187575153,0.18119023195907968,0.0
0.705540472438561,1.3040313192196926,1.3232745516672264,0.4954643125840407,0.35561911045376016,0.4851210238138834,-0.1686582549709981,-0.9686786887358536,-0.30164528446647537,0.9447932213779635,1.167793551564346,1.2687373042776413,-0.5482404754722868,0.4127986154198157,0.0
